Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",04/SE/2025-26,2025_UPIDC_1070146_7,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,LOT1,As per the NIT,Please refer Tender documents. ,NA ,"1,19,92,000",Civil Works,NA ,Tender,90.0,18.0,Haridwar,249401.0,NA ,NA ,NA ,Office of SE GNSM Meerut,No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,"2,40,000",No,fixed,,Nil,Nil,06-Sep-2025 02:00 PM,11-Sep-2025 04:30 PM,06-Sep-2025 02:00 PM,11-Sep-2025 04:00 PM,NA ,NA ,06-Sep-2025 02:00 PM,11-Sep-2025 04:00 PM,19-Sep-2025 02:00 PM,1.0,SBI Bank,"4,130",Nil,Nil,No,SE GNSM Meerut,Office of SE GNSM Meerut,AOC,Mr. Bhartendu Gaur,Internal,Mr. Ramesh Chandra,Bhartendu Gaur,26-Sep-2025 04:07 PM,finsummary_1955882.pdf (1032.22 KB),Technical,03 Admitted 02 Not Admitted,Bhartendu Gaur,16-Sep-2025 01:29 PM,technical_1955882.pdf,Mr. Bhartendu Gaur,Internal,Mr. Ramesh Chandra,Bhartendu Gaur,16-Sep-2025 01:33 PM,19-Sep-2025 02:00 PM,techsummary_1955882.pdf (1032.22 KB),Finance,03 Admitted L1 details uplod,Bhartendu Gaur,26-Sep-2025 04:03 PM,finance_1955882.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",2025_UPIDC_1070146_7,04/SE/2025-26,LOT1,1.0,5520720.0,Hariom Sharma,INR,"10,825,886",1,5520720,Hariom Sharma,11-Sep-2025 12:27 PM,Accepted-AOC,L1,27-Oct-2025 12:17 PM,15-Oct-2025,"INR 10,825,886",18.0,Bhartendu Gaur,27-Oct-2025 12:17 PM,AOC.pdf (101.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5520375,MAA GAYATRI ASSOCIATES,11-Sep-2025 10:51 AM,Rejected-Finance,L3,26-Sep-2025 04:07 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5518997,M/S SATT SAHIB CONSTRUCTION CO,11-Sep-2025 11:53 AM,Rejected-Finance,L2,26-Sep-2025 04:07 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5527475,SUNIL KUMAR CONTRACTOR,11-Sep-2025 03:14 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Sep-2025 01:29 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5528468,YASHIKA ENTERPRISES,11-Sep-2025 03:50 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Sep-2025 01:29 PM,,,,,,,,AOC
