EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"25,000",No,fixed,,Nil,Nil,1.0,SBI Bank,25-Jun-2025 12:00 PM,01-Jul-2025 12:30 PM,25-Jun-2025 12:00 PM,01-Jul-2025 12:00 PM,NA ,NA ,25-Jun-2025 12:00 PM,01-Jul-2025 12:00 PM,10-Jul-2025 12:00 PM,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,856.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,246_07/MLAY/KHERI/2025-26,2025_REDUP_1049600_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"Construction of interlocking from house of Shri Joshi to house of Shri Rajkumar Verma in the third lane in front of Green Field School in Bharat Bhushan Colony of Gram Panchayat Gola Dehat, length 80 meters. Block Kumbi Gola","Construction of interlocking from house of Shri Joshi to house of Shri Rajkumar Verma in the third lane in front of Green Field School in Bharat Bhushan Colony of Gram Panchayat Gola Dehat, length 80 meters. Block Kumbi Gola",Please Refer Tender Document ,NA ,"12,31,700",Civil Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,1,Fee/PreQual/Technical,.pdf,Technical PDF,AOC,Hemant Saxena,Internal,,Hemant Saxena,11-Jul-2025 10:34 PM,finsummary_1907462.pdf (446.43 KB),Technical,Recommended for Technical Evaluation,Hemant Saxena,01-Jul-2025 09:31 PM,technical_1907462.pdf,Hemant Saxena,Internal,,Hemant Saxena,05-Jul-2025 10:28 PM,10-Jul-2025 12:00 PM,techsummary_1907462.pdf (360.64 KB),Finance,Recommended for Financial Evaluation,Hemant Saxena,11-Jul-2025 08:34 AM,finance_1907462.pdf,BOQ Comparative Chart,1,5280324,M/S AVDHESH SINGH CONTRACTOR,29-Jun-2025 05:40 PM,Accepted-AOC,Accepted,04-Aug-2025 09:32 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2025_REDUP_1049600_1,246_07/MLAY/KHERI/2025-26,"Construction of interlocking from house of Shri Joshi to house of Shri Rajkumar Verma in the third lane in front of Green Field School in Bharat Bhushan Colony of Gram Panchayat Gola Dehat, length 80 meters. Block Kumbi Gola",1.0,5280324.0,M/S AVDHESH SINGH CONTRACTOR,INR,"1,231,082",17-Jul-2025,"INR 1,231,697.5",60.0,Hemant Saxena,04-Aug-2025 09:32 AM,AOC_246_07.pdf (294.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill Of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5280359,M/S LAVI CONSTRUCTION,29-Jun-2025 12:50 PM,Rejected-Finance,2nd Lowest Bidder,11-Jul-2025 10:34 PM,,,,,,,,,,,,,,,,AOC
