S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,SBI Bank,"2,354",Nil,Nil,No,"1,23,000",Yes,fixed,,Nil,Nil,Vikas Khand bamaur ke Gram Dumrai main gaushala ki Boundrywall ka nirman.,Vikas Khand bamaur ke Gram Dumrai main gaushala ki Boundrywall ka nirman.,Please refer Tender documents. ,NA ,"24,48,000",Civil Works,NA ,Tender,90.0,180.0,Vikas Khand bamaur ke Gram Dumrai main gaushala ki,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,1.0,Fee/PreQual/Technical,.pdf,SBD,1.0,date1,Date,,25-Jun-2025 03:00 PM,18-Jul-2025 03:30 PM,25-Jun-2025 03:00 PM,18-Jul-2025 12:00 PM,NA ,NA ,25-Jun-2025 03:00 PM,18-Jul-2025 12:00 PM,01-Aug-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,421/EE/RED/Tender/25-26 Dt. 14-05-2025,2025_REDUP_1051853_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Jhansi,EE RED Jhansi,AOC,1.0,5289628.0,M/S G H A CONSTRUCTION,INR,"2,432,991",Finance,final,RAJNEESH KUMAR,28-Aug-2025 04:15 PM,finance_1912241.pdf,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,28-Aug-2025 04:18 PM,finsummary_1912241.pdf (483.97 KB),1,5289646,LUCKY ENTERPRISES,07-Jul-2025 06:58 PM,Rejected-Finance,N,28-Aug-2025 04:18 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2025_REDUP_1051853_13,421/EE/RED/Tender/25-26 Dt. 14-05-2025,Vikas Khand bamaur ke Gram Dumrai main gaushala ki Boundrywall ka nirman.,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,26-Jul-2025 05:50 PM,01-Aug-2025 12:30 PM,techsummary_1912241.pdf (219.05 KB),28-Aug-2025,"INR 2,432,991",180.0,RAJNEESH KUMAR,28-Aug-2025 04:20 PM,Dumrai.pdf (484.00 KB),FINAL,Technical,FINAL,RAJNEESH KUMAR,26-Jul-2025 05:48 PM,technical_1912241.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5289628,M/S G H A CONSTRUCTION,07-Jul-2025 06:35 PM,Accepted-AOC,Y,28-Aug-2025 04:20 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5289662,ms manoj kumar thekedar,08-Jul-2025 05:03 AM,Rejected-Finance,N,28-Aug-2025 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
