Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur",NIT-01/SE/2025-26,2025_UPIDC_1040766_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,20-May-2025 12:00 PM,28-May-2025 03:00 PM,20-May-2025 12:30 PM,28-May-2025 02:00 PM,NA ,NA ,20-May-2025 12:30 PM,28-May-2025 02:00 PM,10-Jul-2025 11:30 AM,S.E IWC Mirzapur,"S.E IWC MIRZAPUR IRRIGATION COLONY FATHA,MIRZAPUR",1.0,SBI Bank,"2,354",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,NIT01/SE/2025-26 Lot-01,"Renovation of Divisional Office,Sub divisinal office, Field hostel, EE ICD , EE bundhi-2 Residence, Boundry , Drain and Peon Quarters of ICD Robertsganj in District Sonbhadra",Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,90.0,330.0,"Robertsganj,Sonebhadra",231216.0,NA ,NA ,NA ,OFFICE OF SE IWC MIRZAPUR,No ,No,"1,86,000",No,fixed,,Nil,Nil,AOC,Finance,Sumarry L1 Bidder M/S JAI MAA CONSTRUCTION,Vijay Kumar,19-Jul-2025 01:41 PM,,BOQ Comparative Chart,Sri Vijay Kumar SE IWC Mirzapur,Internal,Sri Umesh Kumar Singh EE ICD RBJ.,Vijay Kumar,09-Jul-2025 11:33 AM,10-Jul-2025 11:30 AM,techsummary_1887875.pdf (1133.84 KB),Technical,Summary Uploaded,Vijay Kumar,09-Jul-2025 11:28 AM,technical_1887875.pdf,Sri Vijay Kumar SE IWC Mirzapur,Internal,"Sri Umaesh Kumar Singh EE ICD Roberteshganj,Sonebhadra",Vijay Kumar,19-Jul-2025 01:47 PM,finsummary_1887875.pdf (1133.84 KB),26-Jul-2025,"INR 7,635,445.17",330.0,Vijay Kumar,26-Aug-2025 12:22 PM,aocnit01agno0526072025.pdf (193.00 KB),dos 26-07-2025 DDOC 25-06-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur",2025_UPIDC_1040766_1,NIT-01/SE/2025-26,NIT01/SE/2025-26 Lot-01,1.0,5220654.0,M/S JAI MAA CONSTRUCTION,INR,"7,635,445.17",1,5219268,BIRENDRA KUMAR SINGH,28-May-2025 11:56 AM,Rejected-Finance,Due to L2,19-Jul-2025 01:47 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5217717,M/S D.P SINGH CONTRACTOR KASHIPUR,28-May-2025 10:13 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,09-Jul-2025 11:28 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5220654,M/S JAI MAA CONSTRUCTION,28-May-2025 12:42 PM,Accepted-AOC,Due to L1,26-Aug-2025 12:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5220802,M/S MAA VINDHYAVASINI CONSTRUCTION,28-May-2025 12:45 PM,Rejected-Finance,Due to L3,19-Jul-2025 01:47 PM,AOC
