S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No.1,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,TIME EXTENSION 6,Date,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,05/EMD-I/IV/DTPS/ANP/2025-26,2025_RVUNL_1052556_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,"1,180",DYCAO CFA AND BO DTPS ANPARA,ANPARA,No,28-Jun-2025 02:00 PM,02-Aug-2025 04:00 PM,28-Jun-2025 02:00 PM,01-Aug-2025 04:00 PM,28-Jun-2025 04:00 PM ,01-Aug-2025 02:00 PM ,28-Jun-2025 04:00 PM,01-Aug-2025 04:00 PM,08-Aug-2025 01:15 PM,"SE, OMC-IV, DTPS","SUPERINTENDING ENGINEER, OandMC-IV, DTPS, Anpara, Sonbhadra, U.P.-231225",1,BG - Bank Guarantee,"10,000",No,fixed,,DYCAO CFA AND BO DTPS ANPARA,ANPARA,"Servicing, Repairing, OH of EOT Cranes of DTPS","Servicing, Repairing/ Overhauling of 2 Nos EOT Cranes 105/15 ton (Make-Anupam) AND One EOT Crane 40 Ton and issue of statutory certificate of safety in EMD-I of 2X500 MW, DTPP, Anpara.",Please refer Tender documents. ,NA ,"5,20,000",Repair and Maintenance Works,Maintenance of 105/10 Ton EOT Crane. ,Tender,180.0,365.0,TG HALL DTPS ANPARA SONEBHADRA,231225.0,NA ,NA ,NA ,"OFFICE OF SE, OMC4 DTPS",No ,No,1,Fee/PreQual/Technical,.pdf,"Technical Document, Instruction to Bidder, PQC, Scope of Work, Terms and Conditions of Tender.",AOC,Technical,Part-1 opened of 2 Firms after taking approval from competent authority.,PRAMOD KUMAR,04-Aug-2025 01:00 PM,technical_1913916.pdf,SE OMC4 DTPS,Internal,EE EMD1,PRAMOD KUMAR,27-Aug-2025 05:14 PM,finsummary_1913916.pdf (94.42 KB),Finance,Part2 of Both Firms Opened.,VIMALENDRA KUMAR SINGH,08-Aug-2025 06:12 PM,finance_1913916.pdf,BOQ Comparative Chart,SE OMC4 DTPS,Internal,EE EMD1 DTPS,VIMALENDRA KUMAR SINGH,08-Aug-2025 01:14 PM,08-Aug-2025 01:15 PM,techsummary_1913916.pdf (129.54 KB),27-Aug-2025,"INR 452,000",365.0,PRAMOD KUMAR,27-Aug-2025 05:31 PM,AOCT05.pdf (868.00 KB),"Servicing, repairing/overhauling of 2 Nos EOT Cranes 105/15 ton (Make: Anupam) & 1 Nos EOT crane 40 Ton (Make: Anupam) and issue of statutory certificate of safety in EMD-I of 2X500 MW, DTPP, Anpara",UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,2025_RVUNL_1052556_1,05/EMD-I/IV/DTPS/ANP/2025-26,"Servicing, Repairing, OH of EOT Cranes of DTPS",1.0,5287266.0,VEE KAY ENGINEERS,INR,"452,000",1,5390126,M/S THERMAL INDIA,30-Jul-2025 02:07 PM,Rejected-Finance,NOT L1,27-Aug-2025 05:14 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5287266,VEE KAY ENGINEERS,31-Jul-2025 01:37 PM,Accepted-AOC,FINAL LOI VALUE AFTER NEGOTIATION.,27-Aug-2025 05:32 PM,AOC
