Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
21-Aug-2025,"INR 46,908,869.05",120.0,BRIJ PAL SINGH,21-Aug-2025 12:25 PM,AOC215_5.pdf (7945.00 KB),AOC,1.0,5127400.0,ELECSA INFRATECH PRIVATE LIMITED,INR,"46,908,869.05",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1025133_5,YEA/OSD(M)/2025/215 DT-02/04/2025,"External Electrification Work and Fire Fighting Works for Building No-10 (Plot No-13), Sector-28, YEA. WC-E M-02",1.0,5127400.0,ELECSA INFRATECH PRIVATE LIMITED,17-Apr-2025 01:35 PM,Accepted-AOC,L1,21-Aug-2025 12:26 PM,Finance,UNDER EVALUATION,BRIJ PAL SINGH,21-Aug-2025 10:38 AM,,BOQ Comparative Chart,Committee,Internal,Committee,BRIJ PAL SINGH,06-Jun-2025 11:12 AM,06-Jun-2025 12:00 PM,techsummary_1851865.pdf (18607.95 KB),Technical,UNDER EVALUATION,BRIJ PAL SINGH,06-Jun-2025 10:40 AM,,Committee,Internal,Committee,BRIJ PAL SINGH,21-Aug-2025 12:23 PM,finsummary_1851865.pdf (7944.61 KB),AOC,04-Apr-2025 06:55 PM,15-May-2025 11:00 AM,04-Apr-2025 06:55 PM,10-May-2025 05:00 PM,NA ,NA ,04-Apr-2025 06:55 PM,10-May-2025 05:00 PM,06-Jun-2025 12:00 PM,"External Electrification Work and Fire Fighting Works for Building No-10 (Plot No-13), Sector-28, YEA. WC-E M-02","External Electrification Work and Fire Fighting Works for Building No-10 (Plot No-13), Sector-28, YEA. WC-E M-02",Please refer Tender documents. ,NA ,"5,37,39,109",Electrical Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2ND FLOOR,No ,No,OSD M,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"6,770",Nil,Nil,No,"10,74,800",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/215 DT-02/04/2025,2025_YEIDA_1025133_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Due Date Extended for tenders closing on 06-05-2025.,Admin Corrigendum Date Extend,,AOC
,,,,,,,,,,,,,,,,2.0,5129392.0,Primasonic Spectrum Private Limited,06-May-2025 02:13 PM,Rejected-Finance,L2,21-Aug-2025 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,2.0,Corrigendum,Date,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER",,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,AOC
