S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,5284979,CHANDER ENTERPRISES,02-Jul-2025 10:50 PM,Rejected-Finance,AMOUNT IS HIGH,09-Jul-2025 05:47 PM,1.0,5280822.0,VINAYAK CONSTRUCTION,INR,"1,487,126.28",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2025_SCIDC_1049244_2,038/EE/MBD/NIDHI/2024-25 Dt. 17-06-2025,Construction work of 110.00 m RCC drain (both sides) from Ankit house to Samadpur Chauraha in village Samadpur of development block Chhajalat of district Moradabad. (MLA-Nidhi Work),11-Jul-2025,"INR 1,488,168",60.0,Avdhesh kumar Verma,12-Aug-2025 11:30 AM,038WO77MBD.pdf (285.00 KB),LOI OF WORK,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,09-Jul-2025 05:47 PM,finsummary_1912507.pdf (135.20 KB),Technical,TECHNICAL REPORT,Avdhesh kumar Verma,08-Jul-2025 02:17 PM,technical_1912507.pdf,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,08-Jul-2025 02:31 PM,08-Jul-2025 03:00 PM,techsummary_1912507.pdf (99.36 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,09-Jul-2025 05:28 PM,finance_1912507.pdf,BOQ Comparative Chart,AOC,Construction work of 110.00 m RCC drain (both sides) from Ankit house to Samadpur Chauraha in village Samadpur of development block Chhajalat of district Moradabad. (MLA-Nidhi Work),Construction work of 110.00 m RCC drain (both sides) from Ankit house to Samadpur Chauraha in village Samadpur of development block Chhajalat of district Moradabad. (MLA-Nidhi Work),Please refer Tender documents. ,NA ,"14,88,168",Civil Works - Others,NA ,Tender,60.0,60.0,MORADBAD,244501.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,"1,652",U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,038/EE/MBD/NIDHI/2024-25 Dt. 17-06-2025,2025_SCIDC_1049244_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"30,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,"E.E., UPSCIDCO, MORADABAD","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",1,FDR - Fixed Deposit,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,26-Jun-2025 09:00 AM,03-Jul-2025 11:00 AM,26-Jun-2025 09:00 AM,03-Jul-2025 10:00 AM,NA ,NA ,26-Jun-2025 09:00 AM,03-Jul-2025 10:00 AM,08-Jul-2025 03:00 PM,AOC
2,5280822,VINAYAK CONSTRUCTION,29-Jun-2025 05:41 PM,Accepted-AOC,AMOUNT IS LOWEST,12-Aug-2025 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,2,Finance,.xls,PRICE BID,,,,,,,,,,AOC
