Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Renovation of V.R.B. at Km. 13.400 (Pandukpur) on Lehara manehara Drain,Renovation of V.R.B. at Km. 13.400 (Pandukpur) on Lehara manehara Drain,Please refer Tender documents. ,NA ,"16,32,099",Civil Works,NA ,Tender,90.0,30.0,Chandauli,232104.0,NA ,NA ,NA ,"Engineer Bandhi Division, Varanasi",No ,No,29-May-2025 10:00 AM,05-Jun-2025 03:00 PM,29-May-2025 10:00 AM,05-Jun-2025 02:00 PM,NA ,NA ,29-May-2025 10:00 AM,05-Jun-2025 02:00 PM,16-Jun-2025 06:10 PM,Executive Engineer,"Office Of Executive Engineer Bandhi Division, Varunapuram Sinchai Colony, Sigra, Varanasi-221010",1,Fee/PreQual/Technical,.pdf,Tender Notice,"33,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",01/EE/BDV/2025-26,2025_UPIDC_1043864_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,266.0,Nil,Nil,No,AOC,Mahendra Kumar,Internal,"Mahendra Kumar, Ravi Shankar Mishra, Manoj Kumar Srivastava",Mahendra Kumar,16-Jun-2025 06:09 PM,16-Jun-2025 06:10 PM,techsummary_1894326.pdf (291.17 KB),Finance,Financial Comparative,Mahendra Kumar,02-Aug-2025 01:38 PM,finance_1894326.pdf,BOQ Comparative Chart,Mahendra Kumar,Internal,"Ravi Shankar Mishra, Manoj Kumar Srivastava",Mahendra Kumar,02-Aug-2025 01:40 PM,finsummary_1894326.pdf (356.96 KB),Technical,Technical Summary,Mahendra Kumar,16-Jun-2025 05:41 PM,technical_1894326.pdf,1.0,5234063.0,ANIL KUMAR SINGH,INR,"1,616,000.9","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",2025_UPIDC_1043864_1,01/EE/BDV/2025-26,Renovation of V.R.B. at Km. 13.400 (Pandukpur) on Lehara manehara Drain,1,5234063,ANIL KUMAR SINGH,04-Jun-2025 02:23 PM,Accepted-AOC,L1,02-Aug-2025 01:46 PM,02-Aug-2025,"INR 1,616,000.9",30.0,Mahendra Kumar,02-Aug-2025 01:46 PM,LeharaAOC.pdf (429.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5234117,M/S YOGESH KUMAR SINGH,04-Jun-2025 03:11 PM,Rejected-Finance,L2,02-Aug-2025 01:40 PM,,,,,,,,AOC
