S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,"18. Vikas khand jagner ke prathmik vidhyalaya jalalpur me smart board, furniture ewam prangan me interlocking karya","18. Vikas khand jagner ke prathmik vidhyalaya jalalpur me smart board, furniture ewam prangan me interlocking karya",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EE RED AGRA,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,536./NIVIDA AGRA/2025-26 dt 01.08.2025,2025_REDUP_1065222_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EERED AGRA,EERED AGRA,1,Fee/PreQual/Technical,.pdf,BID,"36,900",Yes,fixed,,Nil,Nil,13-Aug-2025 10:00 AM,19-Aug-2025 12:30 PM,13-Aug-2025 10:00 AM,19-Aug-2025 12:00 PM,NA ,NA ,13-Aug-2025 10:00 AM,19-Aug-2025 12:00 PM,21-Aug-2025 09:00 AM,854.0,Nil,Nil,No,AOC,1,5433082,M/S SAI ENTERPRISES,18-Aug-2025 11:25 PM,Accepted-AOC,L1,28-Aug-2025 02:54 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2025_REDUP_1065222_14,536./NIVIDA AGRA/2025-26 dt 01.08.2025,"18. Vikas khand jagner ke prathmik vidhyalaya jalalpur me smart board, furniture ewam prangan me interlocking karya",Finance,FINANCIAL,Dinesh Singh,22-Aug-2025 11:55 AM,,BOQ Comparative Chart,EERED,Internal,,Dinesh Singh,22-Aug-2025 04:11 PM,finsummary_1941828.pdf (93.47 KB),1.0,5433082.0,M/S SAI ENTERPRISES,INR,"1,841,873.699",Technical,T,Dinesh Singh,20-Aug-2025 02:29 PM,,22-Aug-2025,"INR 1,841,873.699",90.0,Dinesh Singh,28-Aug-2025 02:54 PM,BL.pdf (93.00 KB),EERED,Internal,,Dinesh Singh,20-Aug-2025 02:34 PM,21-Aug-2025 09:00 AM,techsummary_1941828.pdf (93.47 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC,2,5437764,TANYA CONSTRUCTION,18-Aug-2025 01:17 PM,Rejected-Finance,L2,22-Aug-2025 04:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
