Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
07-Aug-2025,"INR 2,113,239.79",180.0,Rakesh Sikarwar,07-Aug-2026 12:43 PM,43fragr.pdf (334.00 KB),U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1056498_1,43/AGR/MLACANTT/25-26,Construction of C.C. Road And Drain From MMIG 1 to MMIG 16 at Indira Puram B Block Agra.,1.0,5351703.0,RAGHAV CONSTRUCTION,INR,"2,113,239.79",1,5351928,M/S Om Constructions,18-Jul-2025 12:43 PM,Rejected-AOC,OK,07-Aug-2025 04:43 PM,Finance,Rate of M/S RAGHAV CONSTRUCTION is Accepted.,Rakesh Sikarwar,07-Aug-2025 03:07 PM,finance_1922516.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Rakesh Sikarwar,31-Jul-2025 03:34 PM,31-Jul-2025 03:35 PM,techsummary_1922516.pdf (440.34 KB),Technical,All bids are ok,Rakesh Sikarwar,31-Jul-2025 03:20 PM,technical_1922516.pdf,Shri R.K. Sikarwar,Internal,,Rakesh Sikarwar,07-Aug-2025 04:42 PM,finsummary_1922516.pdf (334.31 KB),AOC,Construction of C.C. Road And Drain From MMIG 1 to MMIG 16 at Indira Puram B Block Agra.,Construction of C.C. Road And Drain From MMIG 1 to MMIG 16 at Indira Puram B Block Agra.,Please refer Tender documents. ,NA ,"21,14,000",Civil Works,NA ,Tender,180.0,180.0,SIKANDRA,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,11-Jul-2025 04:00 PM,18-Jul-2025 01:00 PM,11-Jul-2025 04:00 PM,18-Jul-2025 12:00 PM,NA ,NA ,11-Jul-2025 04:00 PM,18-Jul-2025 12:00 PM,31-Jul-2025 03:35 PM,1,Fee/PreQual/Technical,.pdf,NIT,"1,652",UPSCIDC,Agra,No,Executive Engineer,"Ex. En. Office H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,43/AGR/MLACANTT/25-26,2025_SCIDC_1056498_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"42,000",No,fixed,,UPSCIDC,Agra,AOC
,,,,,,,,,,,,,,,2,5351703,RAGHAV CONSTRUCTION,17-Jul-2025 09:59 PM,Accepted-AOC,OK,07-Aug-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
