Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,000",Nil,Nil,No,"19,400",Yes,fixed,,Nil,Nil,Gram Panchyat Newalapur me Mukesh Ke Darwaje se Ramvilash ke Ghar hote huwe Harishchandra ke Darwaje tak Interlocking Road ka Nirman karye.,Gram Panchyat Newalapur me Mukesh Ke Darwaje se Ramvilash ke Ghar hote huwe Harishchandra ke Darwaje tak Interlocking Road ka Nirman karye.,Plz Refer Doc ,NA ,"9,72,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,331/RED/TENDER/UNNAO/25-26 Dt-22-05-2025,2025_REDUP_1052071_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,26-Jun-2025 03:45 PM,02-Jul-2025 12:30 PM,26-Jun-2025 03:45 PM,02-Jul-2025 12:00 PM,NA ,NA ,26-Jun-2025 03:45 PM,02-Jul-2025 12:00 PM,10-Jul-2025 12:35 PM,Er Narendra Chaudhary,Vikash Bhawan Unnao,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1052071_12,331/RED/TENDER/UNNAO/25-26 Dt-22-05-2025,Gram Panchyat Newalapur me Mukesh Ke Darwaje se Ramvilash ke Ghar hote huwe Harishchandra ke Darwaje tak Interlocking Road ka Nirman karye.,1,5282737,M/S DIPTI KATIYAR,30-Jun-2025 09:00 PM,Accepted-AOC,l1,08-Aug-2025 04:33 PM,Er Narendra Chaudhary,Internal,,Narendra chaudhary,08-Aug-2025 04:25 PM,finsummary_1913058.pdf (929.39 KB),Finance,summary,Narendra chaudhary,08-Aug-2025 04:23 PM,finance_1913058.pdf,BOQ Comparative Chart,1.0,5282737.0,M/S DIPTI KATIYAR,INR,"971,888.37",Er Narendra Chaudhary,Internal,,Narendra chaudhary,10-Jul-2025 12:32 PM,10-Jul-2025 12:35 PM,techsummary_1913058.pdf (595.36 KB),Technical,Summary,Narendra chaudhary,10-Jul-2025 12:30 PM,technical_1913058.pdf,08-Aug-2025,"INR 971,888.37",90.0,Narendra chaudhary,08-Aug-2025 04:29 PM,Newlapur001.pdf (929.00 KB),l1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,AOC,,,,,2,5284942,Rishi Prakash jaiswal,01-Jul-2025 11:04 PM,Rejected-AOC,l2,08-Aug-2025 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
