Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
24-Apr-2025 04:15 PM,30-Apr-2025 01:00 PM,24-Apr-2025 04:15 PM,30-Apr-2025 10:30 AM,NA ,NA ,24-Apr-2025 04:15 PM,30-Apr-2025 10:30 AM,27-May-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,NIT,"2,93,500",No,fixed,,"EXECUTIVE ENGINEER, LUCKNOW-III",LUCKNOW-III,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,29/UPRNSS/E-TENDER/2025-26 DATE-21.04.2025,2025_UPRNS_1032309_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"3,894","EXECUTIVE ENGINEER, LUCKNOW-III",LUCKNOW-III,No,SUPERINTENDING ENGINEER,"4/612, SECTOR-4, GOMTINAGAR VISTAR, LUCKNOW",1.0,DD - Demand Draft,"PROPOSED CONSTRUCTION OF SUB REGISTRAR OFFICE AT MAHOLI, DISTT-SITAPUR (U.P.)","PROPOSED CONSTRUCTION OF SUB REGISTRAR OFFICE AT MAHOLI, DISTT-SITAPUR (U.P.)",Please refer Tender documents. ,NA ,"1,46,72,000",Civil Works,NA ,Tender,90.0,270.0,SITAPUR,261001.0,NA ,NA ,NA ,LUCKNOW,No ,No,AOC,Finance,FINANCE,Vishnu Kumar Kunwar,27-May-2025 12:58 PM,,BOQ Comparative Chart,J. B. SINGH,Internal,"ARUNENDRA KUMAR SINGH (E.E.), SANJEEV SAXENA (E.E.), VISHNU KUMAR KUNWAR (A.E.), VIJAY BAHADUR SINGH (ACCTT.)",Sanjeev Saxena,26-May-2025 03:02 PM,27-May-2025 11:00 AM,techsummary_1867768.pdf (1477.29 KB),Technical,5 BIDS ARE ADMITTED,Sanjeev Saxena,26-May-2025 02:55 PM,,J. B. SINGH,Internal,"ARUNENDRA KUMAR SINGH (E.E.), SANJEEV SAXENA (E.E.), VISHNU KUMAR KUNWAR (A.E.), ANIL KUMAR SINGH (J.E.), VIJAY BAHADUR SINGH (ACCTT.)",Sanjeev Saxena,28-May-2025 05:14 PM,finsummary_1867768.pdf (164.62 KB),21-Jun-2025,"INR 14,651,459.2",270.0,Sanjeev Saxena,19-Aug-2025 02:00 PM,karyadesh29.pdf (1275.00 KB),AOC,1,5148293,A S CONSTRUCTION,26-Apr-2025 06:44 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,26-May-2025 03:02 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1032309_1,29/UPRNSS/E-TENDER/2025-26 DATE-21.04.2025,"PROPOSED CONSTRUCTION OF SUB REGISTRAR OFFICE AT MAHOLI, DISTT-SITAPUR (U.P.)",1.0,5154316.0,M/S SUDHA SINGH,INR,"14,651,459.2",AOC
,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5156890,M/S MAA GAYATRI TRADERS,30-Apr-2025 02:33 AM,Rejected-Technical,TECHNICAL NOT QUALIFIED,26-May-2025 03:02 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5156880,M/S SAMEER CONSTRUCTION,30-Apr-2025 02:04 AM,Rejected-AOC,QUOTED HIGHEST RATES,19-Aug-2025 02:00 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5154316,M/S SUDHA SINGH,29-Apr-2025 10:29 AM,Accepted-AOC,QUOTED LOWEST RATES,19-Aug-2025 02:00 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5156699,M/S UTKARSH CONSTRUCTION,29-Apr-2025 09:39 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,26-May-2025 03:02 PM,,,,,,,,,,AOC
