Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
01-Aug-2025,"INR 2,096,941.25",90.0,RohitKumar Singh,01-Aug-2025 02:36 PM,AOC307025.pdf (672.00 KB),1.0,5357761.0,M/S SARLA ENTREPRENEUR,INR,"2,096,941.25",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE ETAWAH,2025_REDUP_1057129_1,238/RED/Account/Tender Notice Dt 10.06.2025,Janpad Etawah ke Tehsil saifai block saifai ki gram panchyat Kuea ke majra nagla vihari me shree virendra singh ke ghar se kuea hawai patti marg se hote hue shree suhel singh ke ghar tak CC road ka nirman karya,1,5357761,M/S SARLA ENTREPRENEUR,19-Jul-2025 06:49 PM,Accepted-AOC,L1,01-Aug-2025 02:36 PM,Technical,summary,RohitKumar Singh,22-Jul-2025 11:33 AM,technical_1924007.pdf,Er Sanjeev Kumar Verma,Internal,,RohitKumar Singh,26-Jul-2025 07:46 PM,finsummary_1924007.pdf (822.21 KB),Finance,summary,Sanjeev Kumar Verma,26-Jul-2025 07:28 PM,finance_1924007.pdf,BOQ Comparative Chart,Er Sanjeev Kumar Verma,Internal,,RohitKumar Singh,22-Jul-2025 11:36 AM,23-Jul-2025 12:30 PM,techsummary_1924007.pdf (795.28 KB),AOC,1,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,EE RED Etawah,EE RED Etawah,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE ETAWAH,238/RED/Account/Tender Notice Dt 10.06.2025,2025_REDUP_1057129_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,950.0,Nil,Nil,No,"42,000",No,fixed,,Nil,Nil,Janpad Etawah ke Tehsil saifai block saifai ki gram panchyat Kuea ke majra nagla vihari me shree virendra singh ke ghar se kuea hawai patti marg se hote hue shree suhel singh ke ghar tak CC road ka nirman karya,Janpad Etawah ke Tehsil saifai block saifai ki gram panchyat Kuea ke majra nagla vihari me shree virendra singh ke ghar se kuea hawai patti marg se hote hue shree suhel singh ke ghar tak CC road ka nirman karya,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Etawah,206001.0,NA ,NA ,NA ,EE RED Etawah,No ,No,15-Jul-2025 10:00 AM,21-Jul-2025 12:30 PM,15-Jul-2025 10:00 AM,21-Jul-2025 12:00 PM,NA ,NA ,15-Jul-2025 10:00 AM,21-Jul-2025 12:00 PM,23-Jul-2025 12:30 PM,AOC
,,,,,,,,,,,,,,,2,5357794,M/S SHAFI ULLA KHAN,19-Jul-2025 07:01 PM,Rejected-Finance,L2,26-Jul-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
