S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Corrigendum,Date,,C/o Animal rescue and rehabilitation centre for conservation of biodiversity around green field Noida International Airport G.B. Nagar uttar Pradesh.WC-Horti.,C/o Animal rescue and rehabilitation centre for conservation of biodiversity around green field Noida International Airport G.B. Nagar uttar Pradesh.WC-Horti.,Please refer Tender documents. ,NA ,"3,41,93,054",Agricultural or Forestry,horti ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,SBI Bank,"5,190",Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,2025_YEIDA_1028281_4,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",15-Apr-2025 06:55 PM,01-May-2025 11:00 AM,15-Apr-2025 06:55 PM,29-Apr-2025 05:00 PM,NA ,NA ,15-Apr-2025 06:55 PM,29-Apr-2025 05:00 PM,29-May-2025 04:00 PM,"6,84,000",No,fixed,,Nil,Nil,AOC,Committee,Internal,Committee,BHARAM PAL SINGH,07-Aug-2025 12:46 PM,finsummary_1859176.pdf (881.75 KB),Technical,EVALUATION,BHARAM PAL SINGH,29-May-2025 02:31 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,29-May-2025 03:26 PM,29-May-2025 04:00 PM,techsummary_1859176.pdf (827.48 KB),Finance,EVALUATION,BHARAM PAL SINGH,07-Aug-2025 12:42 PM,,BOQ Comparative Chart,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1028281_4,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,C/o Animal rescue and rehabilitation centre for conservation of biodiversity around green field Noida International Airport G.B. Nagar uttar Pradesh.WC-Horti.,1.0,5154562.0,Kasana Builders Pvt Ltd,INR,"33,851,123.83",1.0,5154980.0,ELECSA INFRATECH PRIVATE LIMITED,29-Apr-2025 03:45 PM,Rejected-Finance,L2,07-Aug-2025 12:46 PM,07-Aug-2025,"INR 33,851,123.83",365.0,BHARAM PAL SINGH,07-Aug-2025 12:48 PM,a1044_4.pdf (882.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5150800.0,JAI SHIVA INFRA PROJECTS PRIVATE LIMITED,29-Apr-2025 04:39 PM,Rejected-Technical,DISQUALIFIED,29-May-2025 03:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5154562.0,Kasana Builders Pvt Ltd,29-Apr-2025 02:01 PM,Accepted-AOC,L1,07-Aug-2025 12:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5134899.0,LISHA ENGINEERS PRIVATE LIMITED,28-Apr-2025 03:46 PM,Rejected-Finance,L3,07-Aug-2025 12:46 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
