Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,09-Oct-2025 09:34 PM,13-Oct-2025 10:30 AM,techsummary_1975155.pdf (815.89 KB),18-Oct-2025,"INR 332,206",60.0,RAJNEESH KUMAR,18-Oct-2025 12:29 PM,RAMALA.pdf (741.00 KB),WORK START,Technical,Bid opening summar,RAJNEESH KUMAR,09-Oct-2025 09:26 PM,technical_1975155.pdf,1.0,5595367.0,BHAWNA CONSTRUCTION,INR,"332,206","EX.EN. BARAUT, EX.EN. GHAZIABAD, EX.EN. MUZAFFARANAGAR",Internal,"EX.EN. BARAUT, EX.EN. GHAZIABAD, EX.EN. MUZAFFARANAGAR",RAJNEESH KUMAR,18-Oct-2025 12:27 PM,finsummary_1975155.pdf (741.37 KB),Finance,Bid opening summary,RAJNEESH KUMAR,18-Oct-2025 12:24 PM,,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",2025_UPIDC_1077126_32,01/E.E./2025-26,Silt Clearance of Ramala Dy. From Km 0.000 to Km. 12.070 For Year 2025-26,1,5595367,BHAWNA CONSTRUCTION,09-Oct-2025 09:56 AM,Accepted-AOC,WORK START,18-Oct-2025 12:29 PM,AOC,Silt Clearance of Ramala Dy. From Km 0.000 to Km. 12.070 For Year 2025-26,Silt Clearance of Ramala Dy. From Km 0.000 to Km. 12.070 For Year 2025-26,Please refer Tender documents. ,N/A ,"3,94,000",Civil Works - Canal,N/A ,Tender,90.0,60.0,BARAUT,250611.0,NA ,NA ,NA ,"OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT",No ,No,"Executive Engineer, Irrigation Division, Baraut Ba","OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT","7,900",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,194",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",01/E.E./2025-26,2025_UPIDC_1077126_32,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,04-Oct-2025 10:00 AM,09-Oct-2025 01:00 PM,04-Oct-2025 10:00 AM,09-Oct-2025 11:00 AM,NA ,NA ,04-Oct-2025 10:00 AM,09-Oct-2025 11:00 AM,13-Oct-2025 10:30 AM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5592628,RANA BUILDERS,08-Oct-2025 08:06 PM,Rejected-Finance,REJECT,18-Oct-2025 12:27 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
