Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
31-Jul-2025 04:00 PM,06-Aug-2025 11:00 AM,31-Jul-2025 04:00 PM,06-Aug-2025 10:00 AM,NA ,NA ,31-Jul-2025 04:00 PM,06-Aug-2025 10:00 AM,14-Aug-2025 04:00 PM,"78,000",No,fixed,,EE UPSCIDCO,Shahjahanpur,"Repairing Work of Boys Hostel Ist at Mishripur, Distt. Shahjahanpur","Repairing Work of Boys Hostel Ist at Mishripur, Distt. Shahjahanpur","Repairing Work of Boys Hostel Ist at Mishripur, Distt. Shahjahanpur ",NA ,"38,97,450",Civil Works,Repairing Work of Boys Hostel Ist at Mishripur ,Tender,90.0,180.0,Shahjahanpur,242001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,147/E.E. SPN/E-Tender/SPN/2025-26 Dt. 01.07.2025,2025_SCIDC_1053444_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly","1,652",EE UPSCIDCO,Shahjahanpur,No,1.0,RTGS - RTGS Payment,AOC,Finance,Financial Bid Opening Summary,Charan Singh Arya,18-Aug-2025 04:03 PM,finance_1934530.pdf,BOQ Comparative Chart,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,14-Aug-2025 02:16 PM,14-Aug-2025 04:00 PM,techsummary_1934530.pdf (83.26 KB),Technical,Technical Bid Opening Summary,Charan Singh Arya,14-Aug-2025 02:04 PM,technical_1934530.pdf,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,18-Aug-2025 04:09 PM,finsummary_1934530.pdf (83.26 KB),18-Aug-2025,"INR 3,336,217.2",180.0,Charan Singh Arya,18-Aug-2025 04:15 PM,LOI147.pdf (905.00 KB),Contract Value Rs. 3336217.20,1,5404391,D K ASSOCIATES,06-Aug-2025 01:23 AM,Rejected-Technical,"Disqualified, Not fulfil as par NIT Condition",14-Aug-2025 02:16 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2025_SCIDC_1053444_3,147/E.E. SPN/E-Tender/SPN/2025-26 Dt. 01.07.2025,"Repairing Work of Boys Hostel Ist at Mishripur, Distt. Shahjahanpur",1.0,5404623.0,MS AMBAJI CONSTRUCTION,INR,"3,336,217.2",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5404623,MS AMBAJI CONSTRUCTION,05-Aug-2025 06:19 PM,Accepted-AOC,Ist Lowest Rate,18-Aug-2025 04:15 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5406387,M/S ATI ULLA THEKEDAR,06-Aug-2025 07:55 AM,Rejected-Technical,"Disqualified, Not fulfil as par NIT Condition",14-Aug-2025 02:16 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5400675,M/S BHAN SINGH,04-Aug-2025 01:01 PM,Rejected-Technical,"Disqualified, not fulfill as per NIT Conditions",14-Aug-2025 02:16 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5402073,M/s. Murlidhar Builders,06-Aug-2025 12:20 AM,Rejected-Technical,"Disqualified, Not fulfil as par NIT Condition",14-Aug-2025 02:16 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5406363,M/S USHA ENTERPRISES,06-Aug-2025 07:42 AM,Rejected-AOC,IInd Lowest Rate,18-Aug-2025 04:15 PM,,,,,,,,,,AOC
