S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,08-May-2025 12:55 PM,22-May-2025 11:00 AM,08-May-2025 12:55 PM,20-May-2025 05:00 PM,NA ,NA ,08-May-2025 12:55 PM,20-May-2025 05:00 PM,10-Jul-2025 01:00 PM,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"5,19,600",No,fixed,,Nil,Nil,"Resurfacing work on 60mtr wide road LHS (Ch. 29.00km to 30.04km ) along Yamuna expressway ,YEIDA. WC-04","Resurfacing work on 60mtr wide road LHS (Ch. 29.00km to 30.04km ) along Yamuna expressway ,YEIDA. WC-04",Please refer Tender documents. ,NA ,"2,59,77,146",Civil Works,NA ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1058 DT-01/05/2025,2025_YEIDA_1036426_11,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"4,368",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1036426_11,YEA/GM(PROJECT)/2025/1058 DT-01/05/2025,"Resurfacing work on 60mtr wide road LHS (Ch. 29.00km to 30.04km ) along Yamuna expressway ,YEIDA. WC-04",1,5203341,chandna associates,20-May-2025 03:22 PM,Rejected-Technical,DISQUALIFIED,10-Jul-2025 11:16 AM,Finance,UNDER EVALUATION,BHARAM PAL SINGH,23-Jul-2025 01:32 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,23-Jul-2025 01:36 PM,finsummary_1878851.pdf (865.04 KB),1.0,5202736.0,M/S AMT BUILDERS PVT LTD,INR,"22,794,945.66",Technical,UNDER EVALUATION,NITENDRA KUMAR ADARSH,09-Jul-2025 02:52 PM,,23-Jul-2025,"INR 22,794,945.66",90.0,BHARAM PAL SINGH,12-Aug-2025 02:34 PM,AOC1058_11.pdf (606.00 KB),AOC,Committee,Internal,Committee,NITENDRA KUMAR ADARSH,10-Jul-2025 11:16 AM,10-Jul-2025 01:00 PM,techsummary_1878851.pdf (621.66 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC,,,,,2,5202736,M/S AMT BUILDERS PVT LTD,20-May-2025 01:52 PM,Accepted-AOC,L1,12-Aug-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",AOC,,,,,3,5203159,M/s Buildcon Infra,20-May-2025 03:35 PM,Rejected-Finance,L2,23-Jul-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,AOC,,,,,4,5203706,M/s Goodhill Builders,20-May-2025 04:06 PM,Rejected-Finance,L3,23-Jul-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,AOC,,,,,5,5202367,M/S GUPTA ASSOCIATES,20-May-2025 02:42 PM,Rejected-Finance,L4,23-Jul-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,5203371,M/S SHREE GANESH ASSOCIATES,20-May-2025 03:49 PM,Rejected-Technical,DISQUALIFIED,10-Jul-2025 11:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,7,5203271,PARAS CONSTRUCTION,20-May-2025 03:34 PM,Rejected-Technical,DISQUALIFIED,10-Jul-2025 11:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
