S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1,5396037,M/s Maa Builders,01-Aug-2025 10:43 PM,Accepted-AOC,OK,22-Aug-2025 02:42 PM,1.0,5396037.0,M/s Maa Builders,INR,"2,116,492.64",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1060457_1,58/FZD/MLA/25-26,"Construction of Interlocking Road from Amar Singh Yadav House to Kishanpal Ji Khet at Vill. -Karara, Block- Eka Distt. Firozabad",22-Aug-2025,"INR 2,116,492.64",180.0,Rakesh Sikarwar,22-Aug-2025 02:42 PM,58fzf.pdf (455.00 KB),Executive Engineer,Internal,,Pramod Kumar,07-Aug-2025 12:40 PM,07-Aug-2025 12:50 PM,techsummary_1931329.pdf (810.52 KB),Finance,Rate of M/s Maa Builders is accepted.,Rakesh Sikarwar,22-Aug-2025 12:46 PM,finance_1931329.pdf,BOQ Comparative Chart,Shri RAKESH KUMAR SIKARWAR,Internal,,Rakesh Sikarwar,22-Aug-2025 02:40 PM,finsummary_1931329.pdf (454.55 KB),Technical,All bids are ok,Pramod Kumar,07-Aug-2025 11:45 AM,technical_1931329.pdf,AOC,1,Fee/PreQual/Technical,.pdf,NIT,26-Jul-2025 03:50 PM,02-Aug-2025 12:00 PM,26-Jul-2025 03:50 PM,02-Aug-2025 12:00 PM,NA ,NA ,26-Jul-2025 03:50 PM,02-Aug-2025 12:00 PM,07-Aug-2025 12:50 PM,"Construction of Interlocking Road from Amar Singh Yadav House to Kishanpal Ji Khet at Vill. -Karara, Block- Eka Distt. Firozabad","Construction of Interlocking Road from Amar Singh Yadav House to Kishanpal Ji Khet at Vill. -Karara, Block- Eka Distt. Firozabad",Please refer Tender documents. ,NA ,"21,17,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,1.0,RTGS - RTGS Payment,"42,500",No,fixed,,UPSCIDCO,FIROZABAD,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,58/FZD/MLA/25-26,2025_SCIDC_1060457_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",UPSCIDCO,FIROZABAD,No,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra",AOC
2,5396201,M/s MAA BUILDERS,02-Aug-2025 01:02 AM,Rejected-AOC,OK,22-Aug-2025 02:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
