EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"25,840",Yes,percentage,2.0%,Nil,Nil,EE RED,Vikash Bhavan Varanasi,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,368 Date 13-05-2025,2025_REDUP_1050840_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,766.0,Nil,Nil,No,Word No-38 Kakarmatta Antergat Rudra Nagar Colony Pahadi me Sattar Se Imran ke Ghar Tak C.C.Road Nirman Karya.,Word No-38 Kakarmatta Antergat Rudra Nagar Colony Pahadi me Sattar Se Imran ke Ghar Tak C.C.Road Nirman Karya.,Please refer Tender documents. ,NA ,"12,92,000",Civil Works,NA ,Tender,90.0,90.0,Vikash Bhavan Varanasi,221002.0,NA ,NA ,NA ,Vikash Bhavan Varanasi,No ,No,21-Jun-2025 04:00 PM,21-Jul-2025 12:30 PM,21-Jun-2025 04:00 PM,21-Jul-2025 12:00 PM,NA ,NA ,21-Jun-2025 04:00 PM,21-Jul-2025 12:00 PM,02-Aug-2025 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender doc,AOC,Technical,Admitted,SHAILENDRA PRASAD,29-Jul-2025 03:14 PM,,EE,Internal,,SHAILENDRA PRASAD,11-Aug-2025 06:13 PM,finsummary_1909851.pdf (110.48 KB),Finance,Admitted,SHAILENDRA PRASAD,11-Aug-2025 06:05 PM,,BOQ Comparative Chart,EE,Internal,,SHAILENDRA PRASAD,29-Jul-2025 03:50 PM,02-Aug-2025 12:00 PM,techsummary_1909851.pdf (600.15 KB),22-Aug-2025,"INR 1,284,557.12",90.0,SHAILENDRA PRASAD,22-Aug-2025 05:42 PM,1521.pdf (653.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2025_REDUP_1050840_3,368 Date 13-05-2025,Word No-38 Kakarmatta Antergat Rudra Nagar Colony Pahadi me Sattar Se Imran ke Ghar Tak C.C.Road Nirman Karya.,1.0,5350794.0,B N Enterpreses,INR,"1,284,557.12",1,5359033,A K CONSTRUCTION,20-Jul-2025 05:18 PM,Rejected-Finance,L2,11-Aug-2025 06:13 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5350794,B N Enterpreses,21-Jul-2025 11:30 AM,Accepted-AOC,L1,22-Aug-2025 05:42 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5322617,M/S R. S. CONSTRUCTION,13-Jul-2025 07:15 PM,Rejected-Finance,L3,11-Aug-2025 06:13 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5323100,M/S SINGH CONSTRUCTION,13-Jul-2025 08:54 PM,Rejected-Finance,L4,11-Aug-2025 06:13 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5354280,R. K. CONSTRUCTION,21-Jul-2025 11:23 AM,Rejected-Finance,L3,11-Aug-2025 06:13 PM,AOC
