EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"1,01,200",No,fixed,,Nil,Nil,14-May-2025 06:55 PM,27-May-2025 11:00 AM,14-May-2025 06:55 PM,23-May-2025 05:00 PM,NA ,NA ,14-May-2025 06:55 PM,23-May-2025 05:00 PM,03-Jul-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1065 DT-09/05/2025,2025_YEIDA_1038978_10,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Pond Rejunvenation in village-neemka Shahpur (pond no.3),YEA WC-06","Pond Rejunvenation in village-neemka Shahpur (pond no.3),YEA WC-06",Please refer Tender documents. ,NA ,"50,57,719",Civil Works,NA ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,GM P,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"1,686",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",AOC,Committee,Internal,Committee,BHARAM PAL SINGH,18-Jul-2025 10:28 AM,finsummary_1884187.pdf (487.30 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,18-Jul-2025 10:23 AM,,BOQ Comparative Chart,1.0,5195578.0,M/S VIPIN PRAKASH CONTRACTOR,INR,"3,034,631.95",1.0,5207909.0,M/S NARAYAN CONTRACTOR & SUPPLIER,22-May-2025 02:34 PM,Rejected-Finance,L4,18-Jul-2025 10:28 AM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1038978_10,YEA/GM(PROJECT)/2025/1065 DT-09/05/2025,"Pond Rejunvenation in village-neemka Shahpur (pond no.3),YEA WC-06",Committee,Internal,Committee,BHARAM PAL SINGH,02-Jul-2025 03:40 PM,03-Jul-2025 11:00 AM,techsummary_1884187.pdf (539.12 KB),10-Oct-2025,"INR 3,034,631.95",180.0,BHARAM PAL SINGH,10-Oct-2025 02:15 PM,Aoc_10.pdf (914.00 KB),Technical,UNDER EVALUATION,BHARAM PAL SINGH,02-Jul-2025 12:18 PM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC,,,,,,,,,,,,,,,,,,2.0,5195578.0,M/S VIPIN PRAKASH CONTRACTOR,23-May-2025 12:46 PM,Accepted-AOC,L1,10-Oct-2025 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,AOC,,,,,,,,,,,,,,,,,,3.0,5205697.0,PITAMBARA ASSOCIATE,21-May-2025 02:07 PM,Rejected-Finance,L3,18-Jul-2025 10:28 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,AOC,,,,,,,,,,,,,,,,,,4.0,5210152.0,ROYAL CONSTRUCTION CO.,23-May-2025 01:17 PM,Rejected-Finance,L2,18-Jul-2025 10:28 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
