Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
826.0,UPSCIDCO,SAHARANPUR,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,56/EE/SRE/E-TENDER/2025-26,2025_SCIDC_1066460_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,19-Aug-2025 12:00 PM,26-Aug-2025 10:00 AM,19-Aug-2025 12:00 PM,26-Aug-2025 09:00 AM,NA ,NA ,19-Aug-2025 12:00 PM,26-Aug-2025 09:00 AM,27-Aug-2025 04:00 PM,Executive Engineer,"Executive Engineer office Saharanpur - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,RTGS - RTGS Payment,1.0,Date Change,Date,,"Under Vidhayak Nidhi Yojna (Shri Ashu Malik ji, MLA) Construction of Dharti Putra Lt. Honrable Mulayam Singh Yadav Smiriti Dwar at Vill. Tiwaya Block Puwarnka District Saharanpur","Under Vidhayak Nidhi Yojna (Shri Ashu Malik ji, MLA) Construction of Dharti Putra Lt. Honrable Mulayam Singh Yadav Smiriti Dwar at Vill. Tiwaya Block Puwarnka District Saharanpur",Please refer Tender documents. ,NA ,"4,48,667",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office Saharanpur,No ,No,"9,000",No,fixed,,UPSCIDCO,SAHARANPUR,AOC,Finance,Financial Evaluation Summary,Vinod Kumar Kardam,29-Aug-2025 11:42 AM,finance_1944293.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"Vinod Kumar Kardam - Executive Engineer, Arun Kumar - Executive Engineer, Mool Chandra - Assistant Account officer",Vinod Kumar Kardam,27-Aug-2025 02:17 PM,27-Aug-2025 04:00 PM,techsummary_1944293.pdf (161.45 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,27-Aug-2025 01:39 PM,technical_1944293.pdf,Executive Engineer,Internal,"Vinod Kumar Kardam - Executive Engineer, Arun Kumar - Executive Engineer, Mool Chandra - Assistant Account officer",Vinod Kumar Kardam,29-Aug-2025 11:44 AM,finsummary_1944293.pdf (745.52 KB),08-Sep-2025,"INR 448,442",90.0,Vinod Kumar Kardam,29-Aug-2025 11:47 AM,aoc.pdf (746.00 KB),AWARD OF CONTRACT for Construction of Dharti Putra Lt. Honrable Mulayam Singh Yadav Smiriti Dwar at Vill. Tiwaya Block Puwarnka District Saharanpur,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2025_SCIDC_1066460_1,56/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Ashu Malik ji, MLA) Construction of Dharti Putra Lt. Honrable Mulayam Singh Yadav Smiriti Dwar at Vill. Tiwaya Block Puwarnka District Saharanpur",1.0,5480439.0,Happy Flex and Contractor,INR,"448,442",1,5480439,Happy Flex and Contractor,24-Aug-2025 05:44 PM,Accepted-AOC,Being L1,29-Aug-2025 11:47 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5483258,VINOD KUMAR THEKEDAR,25-Aug-2025 07:27 PM,Rejected-Finance,Being L2,29-Aug-2025 11:44 AM,AOC
