Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Renovation Of Service Road Of Deokali Main Canal From Km. 32.800 TO 36.000 In Dristrict Ghazipur,Renovation Of Service Road Of Deokali Main Canal From Km. 32.800 TO 36.000 In Dristrict Ghazipur,Please refer Tender documents. ,NA ,"48,00,000",Road Works,NA ,Tender,90.0,40.0,angurpur Dristrict Ghazipur,275203.0,NA ,NA ,NA ,"S. E. Irrigation Construction Circle, Varanasi",No ,No,1.0,CORRIGENDUM,Technical Bid,,"S. E. Irrigation Construction Circle, Varanasi","Superintending Engineer, Irrigation Construction Circle, Varanasi",1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi",03/SE/2025-26,2025_UPIDC_1077019_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"96,000",No,fixed,,Nil,Nil,27-Sep-2025 02:00 PM,06-Oct-2025 03:00 PM,27-Sep-2025 02:00 PM,06-Oct-2025 02:00 PM,NA ,NA ,27-Sep-2025 02:00 PM,06-Oct-2025 02:00 PM,14-Oct-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,"2,714",Nil,Nil,No,AOC,SEEMANT,Internal,G.C.SINGH,Seemant Seemant,18-Oct-2025 06:53 PM,finsummary_1968064.pdf (105.94 KB),Technical,Technical evaluation,Seemant Seemant,13-Oct-2025 05:20 PM,technical_1968064.pdf,Seemant,Internal,G.C.SINGH,Seemant Seemant,13-Oct-2025 05:27 PM,14-Oct-2025 11:00 AM,techsummary_1968064.pdf (105.94 KB),Finance,Financial evaluation,Seemant Seemant,18-Oct-2025 06:45 PM,,BOQ Comparative Chart,1,5586903,M/S KRISHNA CONSTRUCTION,06-Oct-2025 12:22 PM,Rejected-AOC,L4,31-Oct-2025 05:35 PM,1.0,5582392.0,M/s Rajkumar,INR,"3,268,550","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi",2025_UPIDC_1077019_3,03/SE/2025-26,Renovation Of Service Road Of Deokali Main Canal From Km. 32.800 TO 36.000 In Dristrict Ghazipur,18-Oct-2025,"INR 3,268,550",40.0,Seemant Seemant,31-Oct-2025 05:33 PM,Aoc11.pdf (99.00 KB),AOC,1.0,Tender Revocation,Tender Revocation,13-Oct-2025 04:56 PM,Lot3s.pdf ,273.05,Technical Opening,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Documents,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5583695,M/S RAJENDRA SINGH YADAV,06-Oct-2025 10:59 AM,Rejected-AOC,L2,31-Oct-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5582392,M/s Rajkumar,06-Oct-2025 12:48 PM,Accepted-AOC,L1,31-Oct-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5585186,R.K. YOGIRAJ ENTERPRISES,06-Oct-2025 01:37 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,13-Oct-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5581456,SRI BABA VISHWANATH ENTERPRISES,06-Oct-2025 12:42 PM,Rejected-AOC,L3,31-Oct-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5582080,S S CONSTRUCTION,04-Oct-2025 04:37 PM,Rejected-AOC,L5,31-Oct-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
