EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"24,200",Yes,fixed,,Nil,Nil,Er Narendra Chaudhary,Vikash Bhawan Unnao,"1,000",Nil,Nil,No,26-Jun-2025 03:30 PM,02-Jul-2025 12:30 PM,26-Jun-2025 03:30 PM,02-Jul-2025 12:00 PM,NA ,NA ,26-Jun-2025 03:30 PM,02-Jul-2025 12:00 PM,10-Jul-2025 01:00 PM,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,331/RED/TENDER/UNNAO/25-26 Dt-22-05-2025,2025_REDUP_1052071_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Gram Panchyat Bharsan Nahasahara me Dr Virendra ke Ghar se Deshraj Dhobi ke Ghar tak C.C Road.,Gram Panchyat Bharsan Nahasahara me Dr Virendra ke Ghar se Deshraj Dhobi ke Ghar tak C.C Road.,Plz Refer Doc ,NA ,"12,12,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,AOC,1,5282722,M/S DIPTI KATIYAR,30-Jun-2025 08:35 PM,Accepted-AOC,L1,08-Aug-2025 04:46 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1052071_10,331/RED/TENDER/UNNAO/25-26 Dt-22-05-2025,Gram Panchyat Bharsan Nahasahara me Dr Virendra ke Ghar se Deshraj Dhobi ke Ghar tak C.C Road.,1.0,5282722.0,M/S DIPTI KATIYAR,INR,"1,211,733.28",Finance,SUMMARY,Narendra chaudhary,08-Aug-2025 04:41 PM,finance_1913050.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,08-Aug-2025 04:43 PM,finsummary_1913050.pdf (901.70 KB),Er Narendra Chaudhary,Internal,,Narendra chaudhary,10-Jul-2025 12:57 PM,10-Jul-2025 01:00 PM,techsummary_1913050.pdf (611.08 KB),Technical,Summary,Narendra chaudhary,10-Jul-2025 12:55 PM,technical_1913050.pdf,08-Aug-2025,"INR 1,211,733.28",90.0,Narendra chaudhary,08-Aug-2025 04:46 PM,BHARSAN0001.pdf (902.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,AOC,2,5284889,Rishi Prakash jaiswal,01-Jul-2025 09:58 PM,Rejected-AOC,L2,08-Aug-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
