Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
13-Aug-2025 09:00 AM,22-Aug-2025 03:00 PM,13-Aug-2025 09:00 AM,22-Aug-2025 12:00 PM,NA ,NA ,13-Aug-2025 09:00 AM,22-Aug-2025 12:00 PM,03-Sep-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,1.0,SBI Bank,"51,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||UMBGC, khurja",08/E.E./2025-26,2025_UPIDC_1065054_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,U.M.B.C.D.G.C. Khurja,Construction of V.R.B.,Construction of V.R.B.,Please refer Tender documents. ,NA ,"25,50,000",Civil Works,NA ,Tender,90.0,90.0,U.M.B.C.D.G.C. Khurja,203131.0,NA ,NA ,NA ,U.M.B.C.D.G.C. Khurja,No ,No,"1,109",Nil,Nil,No,AOC,Technical,TECHNICAL REPORT,NEERAJ TYAGI,30-Aug-2025 04:42 PM,technical_1941504.pdf,NEERAJ KUMAR TYAGI,Internal,NEERAJ KUMAR TYAGI UMESH KEMAR,NEERAJ TYAGI,08-Sep-2025 05:19 PM,finsummary_1941504.pdf (195.79 KB),Finance,FINACIAL REPORT,NEERAJ TYAGI,04-Sep-2025 12:53 PM,finance_1941504.pdf,BOQ Comparative Chart,NEERAJ KUMAR TYAGI,Internal,NEERAJ KUMAR TYAGI UMESH KEMAR,NEERAJ TYAGI,30-Aug-2025 05:56 PM,03-Sep-2025 11:00 AM,techsummary_1941504.pdf (760.14 KB),08-Oct-2025,"INR 1,841,900",90.0,NEERAJ TYAGI,18-Oct-2025 05:13 PM,d47.pdf (940.00 KB),Date of start 08.10.2025,1.0,5472118.0,GOMATINETRA CONSTRUCTIONS,INR,"1,841,900","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||UMBGC, khurja",2025_UPIDC_1065054_4,08/E.E./2025-26,Construction of V.R.B.,1,5465935,ARTIST BRO,21-Aug-2025 08:53 PM,Rejected-Finance,2,08-Sep-2025 05:19 PM,AOC
,,,,,,,,,,,.pdf,Drawing 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5472118,GOMATINETRA CONSTRUCTIONS,22-Aug-2025 10:34 AM,Accepted-AOC,Accept,18-Oct-2025 05:13 PM,AOC
,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5466313,M/S PRABHAT CONTRACTOR AND ENGINEERS,21-Aug-2025 10:24 AM,Rejected-Finance,3,08-Sep-2025 05:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5471830,M/S SHIVA ENGG AND CONTRACTOR,22-Aug-2025 09:59 AM,Rejected-Finance,7,08-Sep-2025 05:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5448860,M/S SUMAN ENTERPRISES,18-Aug-2025 02:20 PM,Rejected-Finance,4,08-Sep-2025 05:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5465070,M/s Virendra Singh Contractor,21-Aug-2025 03:07 PM,Rejected-Finance,5,08-Sep-2025 05:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5469142,PAWAN KUMAR,22-Aug-2025 11:15 AM,Rejected-Finance,6,08-Sep-2025 05:19 PM,AOC
