EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"5,54,000",Yes,fixed,,Nil,Nil,"Reconstruction of 6 Nos. damaged VRBs , Brick Soling between km 0.000 to km 5.000 and Demarcation of departmental land of Navapar dy in District Kushinagar.","Reconstruction of 6 Nos. damaged VRBs , Brick Soling between km 0.000 to km 5.000 and Demarcation of departmental land of Navapar dy in District Kushinagar.",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,270.0,KUSHINAGAR,274403.0,NA ,NA ,NA ,"SE GANDAK IRRIGATION WORK CIRCLE-1, GORAKHPUR",No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,SUPERINTENDING ENGINEER,"SUPERINTENDING ENGINEER GANDAK IRRIGATION WORK CIRCLE-1, GORAKHPUR",1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",04/SE/2025-26,2025_UPIDC_1060610_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,28-Jul-2025 10:00 AM,11-Aug-2025 01:30 PM,28-Jul-2025 10:00 AM,11-Aug-2025 01:00 PM,NA ,NA ,28-Jul-2025 10:00 AM,11-Aug-2025 01:00 PM,02-Sep-2025 10:30 AM,"5,124",Nil,Nil,No,AOC,Technical,AS PER UPLOADED,Alok Kumar,29-Aug-2025 09:02 PM,technical_1931788.pdf,ALOK KUMAR,Internal,AS PER UPLOADED,Alok Kumar,03-Oct-2026 05:14 PM,finsummary_1931788.pdf (382.32 KB),Finance,AS PER UPLOADED,Alok Kumar,03-Oct-2025 04:36 PM,finance_1931788.pdf,BOQ Comparative Chart,ALOK KUMAR,Internal,AS PER UPLOADED,Alok Kumar,29-Aug-2026 05:14 PM,02-Sep-2025 10:30 AM,techsummary_1931788.pdf (382.32 KB),24-Oct-2025,"INR 19,706,812.83",270.0,Alok Kumar,30-Oct-2025 12:41 PM,aoc_r.pdf (295.00 KB),AS PER UPLOADED,1,5407807,M/S JITENDRA SINGH CONTRACTOR,11-Aug-2025 12:58 PM,Rejected-Finance,AS PER FINANCIAL EVALUATION,03-Oct-2025 04:43 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",2025_UPIDC_1060610_4,04/SE/2025-26,"Reconstruction of 6 Nos. damaged VRBs , Brick Soling between km 0.000 to km 5.000 and Demarcation of departmental land of Navapar dy in District Kushinagar.",1.0,5417427.0,M/S RAM CHARAN YADAV,INR,"19,706,812.83",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5417259,M/S Krishna Associate,11-Aug-2025 11:46 AM,Rejected-Finance,AS PER FINANCIAL EVALUATION,03-Oct-2025 04:43 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5393340,M/S MOHAMAD MUSLIM,08-Aug-2025 07:13 PM,Rejected-Finance,AS PER FINANCIAL EVALUATION,03-Oct-2025 04:43 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5417427,M/S RAM CHARAN YADAV,11-Aug-2025 11:52 AM,Accepted-AOC,AS PER UPLOADED,30-Oct-2025 12:42 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5417689,SHIVANAND SHUKLA,11-Aug-2025 12:45 PM,Rejected-Finance,AS PER FINANCIAL EVALUATION,03-Oct-2025 04:43 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5417266,SHREEASHOK,11-Aug-2025 11:04 AM,Rejected-Finance,AS PER FINANCIAL EVALUATION,03-Oct-2025 04:43 PM,,,,,,,,,,AOC
