S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
1.0,Tender Revocation,Tender Revoc,17-Feb-2025 06:09 PM,corindum7777777777.pdf ,424.0,Technical Opening,1.0,4969962.0,M/S BUNDELKHAND INFRATECH,INR,"2,083,359","U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Lalitpur||ID, lalitpur",2025_UPIDC_1004920_1,04/EE/2024-25 DT. 01-02-2025,Renovation of Right Jamini Main canal Service Road(under from km 5.430 to 7.500,1,4970262,M/s. Agamya Construction,17-Feb-2025 01:25 PM,Rejected-Technical,reject,17-Feb-2025 06:37 PM,29-Aug-2025,"INR 2,083,359",20.0,bhupesh kumar suhera,29-Aug-2025 07:26 PM,29082025.pdf (205.00 KB),ee id,Internal,ee id,bhupesh kumar suhera,17-Feb-2025 06:37 PM,17-Feb-2025 06:40 PM,techsummary_1798078.pdf (312.52 KB),Finance,Financial Bid open,bhupesh kumar suhera,17-Feb-2025 06:44 PM,,BOQ Comparative Chart,EE ID LTP,Internal,,bhupesh kumar suhera,29-Aug-2025 07:24 PM,finsummary_1798078.pdf (205.17 KB),Technical,Technical bid open,umesh chandra,17-Feb-2025 06:33 PM,,AOC,"64,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Lalitpur||ID, lalitpur",04/EE/2024-25 DT. 01-02-2025,2025_UPIDC_1004920_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Renovation of Right Jamini Main canal Service Road(under from km 5.430 to 7.500,Renovation of Right Jamini Main canal Service Road(under from km 5.430 to 7.500,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,LALITPUR,284403.0,NA ,NA ,NA ,LALITPUR,No ,No,"2,354",Nil,Nil,No,EE ID LALITPUR,EE ID LALITPUR,11-Feb-2025 03:00 PM,17-Feb-2025 02:30 PM,11-Feb-2025 03:00 PM,17-Feb-2026 12:40 PM,NA ,NA ,11-Feb-2025 03:00 PM,17-Feb-2025 02:00 PM,17-Feb-2025 06:40 PM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,4969962,M/S BUNDELKHAND INFRATECH,17-Feb-2025 01:03 PM,Accepted-AOC,L-1,29-Aug-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,4966256,RAM SINGH NIRANJAN,17-Feb-2025 10:41 AM,Rejected-Finance,L-2,29-Aug-2025 07:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
