Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
17-Jul-2025,"INR 1,682,298.99",60.0,Hemant Saxena,04-Aug-2025 09:26 AM,AOC_246_04.pdf (289.00 KB),1,5280313,M/S AVDHESH SINGH CONTRACTOR,29-Jun-2025 05:36 PM,Accepted-AOC,Accepted,04-Aug-2025 09:26 AM,1.0,5280313.0,M/S AVDHESH SINGH CONTRACTOR,INR,"1,681,458",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2025_REDUP_1049597_1,246_04/MLAY/KHERI/2025-26,"The construction work of the kankar road from the Jhala of Mr. Sajjan Singh in the majra Hariya in the Gram Panchayat Baghauda, through the Jhala of Mr. Kake and Mr. Kashmir Singh, to the Moharaniya Pakki Road, , length 800 meters, Block Banke Ganj.",Finance,Recommended for Financial Evaluation,Hemant Saxena,11-Jul-2025 08:22 AM,finance_1907458.pdf,BOQ Comparative Chart,Hemant Saxena,External,,Hemant Saxena,05-Jul-2025 10:17 PM,10-Jul-2025 12:00 PM,techsummary_1907458.pdf (367.68 KB),Technical,Recommended for Technical Evaluation,Hemant Saxena,01-Jul-2025 09:54 PM,technical_1907458.pdf,Hemant Saxena,Internal,,Hemant Saxena,11-Jul-2025 10:40 PM,finsummary_1907458.pdf (432.58 KB),AOC,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,246_04/MLAY/KHERI/2025-26,2025_REDUP_1049597_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,25-Jun-2025 12:00 PM,01-Jul-2025 12:30 PM,25-Jun-2025 12:00 PM,01-Jul-2025 12:00 PM,NA ,NA ,25-Jun-2025 12:00 PM,01-Jul-2025 12:00 PM,10-Jul-2025 12:00 PM,1,Fee/PreQual/Technical,.pdf,Technical PDF,"34,000",No,fixed,,Nil,Nil,"The construction work of the kankar road from the Jhala of Mr. Sajjan Singh in the majra Hariya in the Gram Panchayat Baghauda, through the Jhala of Mr. Kake and Mr. Kashmir Singh, to the Moharaniya Pakki Road, , length 800 meters, Block Banke Ganj.","The construction work of the kankar road from the Jhala of Mr. Sajjan Singh in the majra Hariya in the Gram Panchayat Baghauda, through the Jhala of Mr. Kake and Mr. Kashmir Singh, to the Moharaniya Pakki Road, , length 800 meters, Block Banke Ganj.",Please Refer Tender Document ,NA ,"16,82,300",Civil Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,1.0,SBI Bank,944.0,Nil,Nil,No,AOC
,,,,,,2,5280349,M/S LAVI CONSTRUCTION,29-Jun-2025 12:44 PM,Rejected-Finance,2nd Lowest Bidder,11-Jul-2025 10:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
