Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
UP Cooperative Bank Ltd.||District Cooperative Bank Ltd. Lakhimpur Kheri,2025_UPCBL_1043388_1,renovation_DKD_2025,"Renovation of building electric wire fitting,computer networking at branch DHAURHRA ,KASTA AND DHAKHERWA CHAURAHA OF District Co operative bank lakhimpur kheri,Distt.Lakhimpur Kheri.",1.0,5228924.0,MAITREYI INTERIO,INR,"6,927,662",1,5228955,KHALSA PVC,01-Jun-2025 12:06 PM,Rejected-Finance,THIRD,12-Aug-2025 08:11 PM,14-Aug-2025,"INR 6,927,662",30.0,RAJEEV VERMA,12-Aug-2025 08:17 PM,dkd.pdf (1125.00 KB),AS PER ATTACHED DOCUMENT,Mr. Vineet Manar,Internal,"CARE TAKER, SO-ESTD., DGM-ESTD , DGM-ESTD,",RAJEEV VERMA,12-Aug-2025 08:11 PM,finsummary_1893418.pdf (1125.25 KB),Technical,AS PER DOCUMENT UPLOADED,Shobhit Sexana,13-Jun-2025 05:20 PM,technical_1893418.pdf,Mr. Vineet Manar,Internal,"MANAGER-ESTD,DGM -ESTD,CARE TAKER,DGM-ACCT",Shobhit Sexana,13-Jun-2025 05:26 PM,13-Jun-2025 05:30 PM,techsummary_1893418.pdf (319.37 KB),Finance,AS PER ATTACHED DOCUMENT,RAJEEV VERMA,12-Aug-2025 07:56 PM,finance_1893418.pdf,BOQ Comparative Chart,AOC,"Renovation of building electric wire fitting,computer networking at branch DHAURHRA ,KASTA AND DHAKHERWA CHAURAHA OF District Co operative bank lakhimpur kheri,Distt.Lakhimpur Kheri.","Renovation of building electric wire fitting,computer networking at branch DHAURHRA ,KASTA AND DHAKHERWA CHAURAHA OF District Co operative bank lakhimpur kheri,Distt.Lakhimpur Kheri.",Please refer Tender documents. ,NA ,,Composite Works,"Renovation of building electric wire fitting,comp ",Tender,90.0,30.0,"Branch DHAURHRA ,KASTA AND DHAKHERWA CHAURAHA",262701.0,NA ,NA ,NA ,"H.O. ,DISTRICT COOPERATIVE BANK ,LAKHIMPUR KHERI",No ,No,28-May-2025 10:00 AM,04-Jun-2025 05:30 PM,28-May-2025 10:00 AM,04-Jun-2025 05:00 PM,NA ,NA ,28-May-2025 10:00 AM,04-Jun-2025 05:00 PM,13-Jun-2025 05:30 PM,"25,000",No,fixed,,"CEO,DISTRICT COOPERATIVE BANK LTD.,LAKHIMPUR KHERI",LAKHIMPUR KHERI,"CEO,DISTRICT COOPERATIVE BANK ,LAKHIMPUR KHERI","CEO,DISTRICT COOPERATIVE BANK ,CIVIL LINES ,LAKHIMPUR KHERI",1.0,DD - Demand Draft,1.0,Fee,.pdf,AS PER BID DOCUMENT,UP Cooperative Bank Ltd.||District Cooperative Bank Ltd. Lakhimpur Kheri,renovation_DKD_2025,2025_UPCBL_1043388_1,Yes,Open Tender,Piece-work,Works,3.0,No,No,Offline,No,No,No,590.0,"CEO,DISTRICT COOPERATIVE BANK LTD.,LAKHIMPUR KHERI",LAKHIMPUR KHERI,No,AOC
,,,,,,,,,2,5233021,MAHADEV ENTERPRISES,04-Jun-2025 01:16 PM,Not Admitted-PreQual/Technical,Others-NOT FOUND AS PER TERMS AND CONDITION,13-Jun-2025 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,AS PER BID DOCUMENT,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5228924,MAITREYI INTERIO,01-Jun-2025 12:11 PM,Accepted-AOC,L1,12-Aug-2025 08:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Finance,.xls,AS PER BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5228943,RASHMI AND ASSOCIATES,01-Jun-2025 11:54 AM,Rejected-Finance,SECOND,12-Aug-2025 08:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
