Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
29-Oct-2025,"INR 150,153.918",30.0,SUNIL KUMAR,29-Oct-2025 03:11 PM,22.pdf (509.00 KB),Technical,As per tender notice,SUNIL KUMAR,04-Oct-2025 05:28 PM,,Executive Engineer,Internal,Ae Accountant clerk,SUNIL KUMAR,04-Oct-2025 05:46 PM,06-Oct-2025 03:00 PM,techsummary_1966283.pdf (488.44 KB),Finance,As per tender notice,SUNIL KUMAR,06-Oct-2025 05:31 PM,,BOQ Comparative Chart,Executive Engineer,Internal,Ae Accountant Clerk,SUNIL KUMAR,09-Oct-2025 01:27 PM,finsummary_1966283.pdf (23.08 KB),1.0,5568362.0,Harendra kumar thekedar,INR,"150,153.918",1,5570745,AK ENTERPRISES,29-Sep-2026 05:08 PM,Rejected-Finance,L2,09-Oct-2025 01:27 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2025_UPIDC_1076272_22,03/EE/2025-26,Patch Repair service road from km 1.500 to 2.500 at Hanumanth Kheda Minor,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",03/EE/2025-26,2025_UPIDC_1076272_22,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Patch Repair service road from km 1.500 to 2.500 at Hanumanth Kheda Minor,Patch Repair service road from km 1.500 to 2.500 at Hanumanth Kheda Minor,Please refer tender documents ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Hanumanth Kheda Minor,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,177.0,Nil,Nil,No,"34,000",No,fixed,,Nil,Nil,1.0,SBI Bank,23-Sep-2025 11:30 AM,29-Sep-2025 04:00 PM,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,NA ,NA ,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,06-Oct-2025 03:00 PM,Executive Engineer,ICD Firozabad Hq Shikohabad,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5568362,Harendra kumar thekedar,28-Sep-2025 08:36 PM,Accepted-AOC,L1,29-Oct-2025 03:11 PM,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
