EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,17,000",No,fixed,,Nil,Nil,"Executive Engineer, Matatila Dam Division,Jhansi","Executive Engineer, Matatila Dam Division,Jhansi",1.0,Fee/PreQual/Technical,.pdf,Tender Documents,1.0,SBI Bank,Repair and construction of Septic Tank and Soak pits in R/B Colony campus of Matatila dam.,Repair and construction of Septic Tank and Soak pits in R/B Colony campus of Matatila dam.,Please refer Tender documents. ,NA ,"11,70,000",Civil Works,NA ,Tender,90.0,90.0,Matatila Talbehat,284136.0,NA ,NA ,NA ,Jhansi,No ,No,"1,295",Nil,Nil,No,07-Aug-2025 10:00 AM,20-Aug-2025 11:00 AM,07-Aug-2025 10:00 AM,19-Aug-2025 06:00 PM,NA ,NA ,07-Aug-2025 10:00 AM,19-Aug-2025 06:00 PM,21-Aug-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi",02/EE/Matatila/2025-26,2025_UPIDC_1063667_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Technical,All Bids Are Admitted,Pankaj Singh,20-Aug-2025 04:50 PM,,Pankaj Singh,Internal,Brajesh Kumar Porwal,Pankaj Singh,22-Aug-2025 04:47 PM,finsummary_1938431.pdf (737.45 KB),Finance,All Bids are Accepted,Pankaj Singh,22-Aug-2025 04:11 PM,finance_1938431.pdf,BOQ Comparative Chart,Pankaj Singh,Internal,Brajesh Kumar Porwal,Pankaj Singh,20-Aug-2025 05:03 PM,21-Aug-2025 11:00 AM,techsummary_1938431.pdf (997.26 KB),30-Aug-2025,"INR 730,626.87",90.0,Pankaj Singh,30-Aug-2025 04:23 PM,03DOS02.pdf (568.00 KB),Date of Start,1,5460855,BHUPENDRA KUMAR,19-Aug-2025 05:34 PM,Rejected-AOC,L5,30-Aug-2025 04:23 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi",2025_UPIDC_1063667_2,02/EE/Matatila/2025-26,Repair and construction of Septic Tank and Soak pits in R/B Colony campus of Matatila dam.,1.0,5431130.0,M/S RAJKIRAN CONSTRUCTION,INR,"730,626.87",AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5448410,M/S PRADEEP KUMAR SHUKLA,19-Aug-2025 02:55 PM,Rejected-AOC,L2,30-Aug-2025 04:23 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5431130,M/S RAJKIRAN CONSTRUCTION,18-Aug-2025 04:59 PM,Accepted-AOC,L1,30-Aug-2025 04:23 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5458029,M/S RAMKUMAR THEKEDAR,19-Aug-2025 12:42 PM,Rejected-AOC,L4,30-Aug-2025 04:23 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5436677,SHRI SAI ASSOCIATES,18-Aug-2025 11:26 AM,Rejected-AOC,L3,30-Aug-2025 04:23 PM,,,,,,,,,,AOC
