Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical Documents (Contractor),1.0,SBI Bank,89.0,Nil,Nil,No,Supply and Fixing of Steel Gate at Cross Regulator at km 4.270 of Husainpur Dy for year 2025 -26(Lot-10),Supply and Fixing of Steel Gate at Cross Regulator at km 4.270 of Husainpur Dy for year 2025 -26,Please refer Tender documents. ,NA ,"1,88,000",Civil Works - Canal,NA ,Tender,90.0,10.0,Bijnor,246701.0,NA ,NA ,NA ,"E.G.C.C.D-4, Bijnor",No ,No,"3,760",No,fixed,,Nil,Nil,1.0,Corrigendum,Date,,E.E.,"E.G.C.C.D-4, Bijnor","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",01/EE/2025-26,2025_UPIDC_1072625_10,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,11-Sep-2025 10:00 AM,22-Sep-2025 01:30 PM,11-Sep-2025 10:00 AM,22-Sep-2025 10:00 AM,NA ,NA ,11-Sep-2025 10:00 AM,22-Sep-2025 10:00 AM,24-Sep-2025 04:00 PM,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",2025_UPIDC_1072625_10,01/EE/2025-26,Supply and Fixing of Steel Gate at Cross Regulator at km 4.270 of Husainpur Dy for year 2025 -26(Lot-10),1,5550484,M/S JAIVEER SINGH S/O N SINGH THEKEDAR,21-Sep-2025 10:27 PM,Rejected-AOC,L2,15-Oct-2025 03:08 PM,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,25-Sep-2025 04:09 PM,finsummary_1957601.pdf (250.68 KB),Finance,Two valid bid found. which are admitted.,Mukesh Kumar,25-Sep-2025 03:54 PM,,BOQ Comparative Chart,1.0,5550472.0,M/S MUNANDRA SINGH WORK CONTRACTOR,INR,"181,847.54",Technical,Two valid bid found. which are admitted.,Mukesh Kumar,22-Sep-2025 04:37 PM,,11-Oct-2025,"INR 181,847.54",10.0,Mukesh Kumar,15-Oct-2025 03:08 PM,07Munendra.pdf (1244.00 KB),Awarded to M/S Munendra singh works contractor,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,23-Sep-2025 03:55 PM,24-Sep-2025 04:00 PM,techsummary_1957601.pdf (309.48 KB),AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5550472,M/S MUNANDRA SINGH WORK CONTRACTOR,21-Sep-2025 10:24 PM,Accepted-AOC,L1,15-Oct-2025 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
