Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
06-Oct-2025,"INR 1,401,769",60.0,Awdhesh Kumar,21-Oct-2025 03:42 PM,AOCETW.pdf (235.00 KB),AOC,1.0,5530951.0,JINDAL ASSOCIATES,13-Sep-2025 04:23 PM,Rejected-AOC,Rejected as per third lowest,21-Oct-2025 03:42 PM,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engineer, GWD Dn-Kanpur (Hydrological)",2025_UPGWD_1072460_1,03/PZ/KNP/2025-26(LOT-3),Installation/Construction of New Piezometer,1.0,5530715.0,VRIDHHI ENTERPRISES,INR,"1,401,769",Finance,As per minutes of meeting,Awdhesh Kumar,19-Sep-2025 02:35 PM,finance_1957195.pdf,BOQ Comparative Chart,"Awdhesh Kumar, EE",Internal,"Bhanu Pratap singh HA, Gopal Kumar Gupta JE, Rajkamal Lodhi Hydrologist, Archana Singh Hydrologist, Kuldeep Singh, DAO, Amod Kumar EE",Awdhesh Kumar,18-Sep-2025 03:48 PM,19-Sep-2025 10:00 AM,techsummary_1957195.pdf (471.84 KB),Technical,Minutes of Meeting,Awdhesh Kumar,17-Sep-2025 07:03 PM,technical_1957195.pdf,"Awdhesh Kumar, EE",Internal,"Bhanu Pratap singh HA, Gopal Kumar Gupta JE, Rajkamal Lodhi Hydrologist, Archana Singh Hydrologist, Kuldeep Singh, DAO, Amod Kumar EE",Awdhesh Kumar,19-Sep-2025 03:06 PM,finsummary_1957195.pdf (246.99 KB),AOC,Executive Engineer GWD Div Kanpur,"Plot No. 34, W-2 Damodar Nagar Kanpur",Installation/Construction of New Piezometer,Installation/Construction of New Piezometer at different places in District-Etawah,As per NIT ,NA ,,Civil Works - Others,NA ,Tender,90.0,60.0,Different places in district Etawah,206001.0,NA ,NA ,NA ,Office of EE GWD Division Kanpur,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Registration, Experience, GST, PAN, Labour Registration","28,500",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,09-Sep-2025 04:00 PM,17-Sep-2025 01:00 PM,09-Sep-2025 04:00 PM,17-Sep-2025 10:00 AM,NA ,NA ,09-Sep-2025 04:00 PM,17-Sep-2025 10:00 AM,19-Sep-2025 10:00 AM,1.0,SBI Bank,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engineer, GWD Dn-Kanpur (Hydrological)",03/PZ/KNP/2025-26(LOT-3),2025_UPGWD_1072460_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2.0,5530804.0,SHEELA ENTERPRISES,13-Sep-2025 12:22 PM,Rejected-AOC,Rejected as per second lowest,21-Oct-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,"IDT-1, IDT-2, IDT-3, Turn Over",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,5530715.0,VRIDHHI ENTERPRISES,14-Sep-2025 02:11 PM,Accepted-AOC,Accepted as per first lowest and approved by competent authority,21-Oct-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,All other documents required as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
