Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
09-Oct-2025,"INR 1,297,709",30.0,SUNIL KUMAR,09-Oct-2025 12:20 PM,4.pdf (808.00 KB),As per L1 rate,1.0,5571697.0,M/s SHRI MAHIPAL SINGH,INR,"1,297,709","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2025_UPIDC_1076272_4,03/EE/2025-26,Restoration service road from km 25.700 to km 27.783 at Bhognipur Branch,1,5571435,M/s BHEESHAM PAL CONSTRUCTION,29-Sep-2025 02:37 PM,Rejected-AOC,L3,09-Oct-2025 12:20 PM,Technical,As per tender notice,SUNIL KUMAR,04-Oct-2025 04:10 PM,,Executive Engineer,Internal,Ae Accountant Clerk,SUNIL KUMAR,09-Oct-2025 12:14 PM,finsummary_1966026.pdf (24.51 KB),Finance,as per tender notice,SUNIL KUMAR,06-Oct-2025 04:08 PM,,BOQ Comparative Chart,Executive Engineer,Internal,Ae Accountant clerk,SUNIL KUMAR,04-Oct-2025 06:08 PM,06-Oct-2025 03:00 PM,techsummary_1966026.pdf (511.51 KB),AOC,Restoration service road from km 25.700 to km 27.783 at Bhognipur Branch,Restoration service road from km 25.700 to km 27.783 at Bhognipur Branch,Additional Documents  ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Bhognipur Branch,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,23-Sep-2025 11:30 AM,29-Sep-2025 04:00 PM,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,NA ,NA ,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,06-Oct-2025 03:00 PM,1.0,SBI Bank,Executive Engineer,ICD Firozabad Hq Shikohabad,"2,10,000",No,fixed,,Nil,Nil,354.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",03/EE/2025-26,2025_UPIDC_1076272_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,,,,,,,,,,,2,5571142,M/s SANJEEV KUMAR SINGH CONTRACTOR AND SUPPLIERS,29-Sep-2025 09:31 AM,Rejected-AOC,L2,09-Oct-2025 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,,,,,,,,3,5571697,M/s SHRI MAHIPAL SINGH,29-Sep-2025 11:58 AM,Accepted-AOC,L1,09-Oct-2025 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5568165,SHREE HARI BUILDERS,27-Sep-2025 08:54 PM,Rejected-AOC,L5,09-Oct-2025 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5572229,Sri Anil Kumar,29-Sep-2025 01:38 PM,Rejected-AOC,L4,09-Oct-2025 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
