S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,SBI Bank,EE UDEYC SAHARANPUR,Office of the EE UDEYC SAHARANPUR,22-Sep-2025 11:00 AM,29-Sep-2025 04:00 PM,22-Sep-2025 11:00 AM,29-Sep-2025 02:00 PM,NA ,NA ,22-Sep-2025 11:00 AM,29-Sep-2025 02:00 PM,10-Oct-2025 05:30 PM,"13,000",No,fixed,,Nil,Nil,766.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Tender Document of Bidder,LOT-03,SILT CLEARENCE OF INTERNAL SECTION OF RANDAUL DY. FROM KM 0.00 TO KM 11.100 IN DISTT. SAHARANPUR,Please refer Tender documents. ,NA ,"6,22,000",Civil Works - Canal,NA ,Tender,90.0,30.0,RANDAUL Dy.,247001.0,Office of the EE UDEYC SAHARANPUR ,Office of the EE UDEYC SAHARANPUR ,23-Sep-2025 03:00 PM ,Office of the EE UDEYC SAHARANPUR,No ,No,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,02/EE/UDEYC/2025-26,2025_UPIDC_1075036_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Technical,All Bid Opened,praveen joshia,09-Oct-2025 05:40 PM,,"PRAVEEN JOSHIA, EE",Internal,"Ajit kumar Jeph, DAO",praveen joshia,15-Oct-2025 11:16 AM,finsummary_1965742.pdf (274.82 KB),Finance,Financial Bid Opened,praveen joshia,15-Oct-2025 11:13 AM,,BOQ Comparative Chart,"PRAVEEN JOSHIA, EE",Internal,"AJIT KUMAR JEPH, DAO",praveen joshia,10-Oct-2025 05:21 PM,10-Oct-2025 05:30 PM,techsummary_1965742.pdf (400.34 KB),15-Oct-2025,"INR 506,067.5",30.0,praveen joshia,30-Oct-2025 01:23 PM,3.pdf (428.00 KB),AOC,1,5564730,MANOJ KUMAR,28-Sep-2025 12:04 PM,Rejected-AOC,L2,30-Oct-2025 01:23 PM,1.0,5568788.0,YOGESH KUMAR,INR,"506,067.5",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,2025_UPIDC_1075036_3,02/EE/UDEYC/2025-26,LOT-03,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5568788,YOGESH KUMAR,28-Sep-2025 05:46 PM,Accepted-AOC,L1,30-Oct-2025 01:23 PM,,,,,,,,,,AOC
