Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
08-Apr-2025,"INR 1,592,218",90.0,SITANSHU .,20-Aug-2025 02:25 AM,Fast.pdf (303.00 KB),Prices are firm and exclusive of GST.,UP Rajya Vidyut Utpadan Nigam Ltd||Jawaharpur Thermal Power Project - UPRVUNL - Etah,2025_RVUNL_1000274_1,ET-02/PD-I/EMCC-VII/JTPP/2025,"Supply of fasteners, gaskets, glands, jointing sheets and miscellaneous consumables for 2X660 MW, JTPP Malawan, Etah",1.0,4950299.0,M/S KAMAL ENGINERING WORKS,INR,"630,615",1,4967538,jalvid udyog,16-Feb-2025 05:47 PM,Accepted-AOC,As per PTC Committee.,20-Aug-2025 02:26 AM,Finance,All firms are admitted.,Vinod Kumar,24-Feb-2025 12:07 PM,finance_1777840.pdf,BOQ Comparative Chart,"SE, EMCC-VII, JTPS",Internal,"SE, EMCC-VII, JTPS",Pushpendra Kumar,22-Feb-2025 02:41 PM,22-Feb-2025 03:00 PM,techsummary_1777840.pdf (222.04 KB),Technical,All bidders are hereby admitted.,Vinod Kumar,17-Feb-2025 03:09 PM,technical_1777840.pdf,Project Head,Internal,Project Head,SITANSHU .,08-Apr-2025 08:36 PM,finsummary_1777840.pdf (235.41 KB),AOC,"1,180","Dy. CAO, CFA and BO, JTPP, Malawan",Etah,No,1.0,BG - Bank Guarantee,"55,000",No,fixed,,"Dy. CAO, CFA and BO, JTPP, Malawan",Etah,UP Rajya Vidyut Utpadan Nigam Ltd||Jawaharpur Thermal Power Project - UPRVUNL - Etah,ET-02/PD-I/EMCC-VII/JTPP/2025,2025_RVUNL_1000274_1,Yes,Open Tender,Fixed-rate,Goods,2.0,No,No,Offline,No,No,No,31-Jan-2025 09:00 AM,17-Feb-2025 02:00 PM,31-Jan-2025 09:00 AM,16-Feb-2025 06:00 PM,NA ,NA ,31-Jan-2025 09:00 AM,16-Feb-2025 06:00 PM,22-Feb-2025 03:00 PM,"Supply of fasteners, gaskets, glands, jointing sheets and miscellaneous consumables for 2X660 MW, JTPP Malawan, Etah","Supply of fasteners, gaskets, glands, jointing sheets and miscellaneous consumables for 2X660 MW, JTPP Malawan, Etah",Please refer Tender documents. ,NA ,"28,60,000",Miscellaneous,Consumables ,Tender,120.0,90.0,"Office of the Superintending Engineer, EMCC-VII",207001.0,NA ,NA ,NA ,"Office of the Superintending Engineer, EMCC-VII",No ,No,"Superintending Engineer, EMCC-VII, 2x660MW JTPP","Office of the Superintending Engineer, EMCC-VII, 2X660MW JTPP, Malawan, Etah.",1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,,,2.0,4967538.0,jalvid udyog,INR,"961,603",2,4950299,M/S KAMAL ENGINERING WORKS,15-Feb-2025 07:22 PM,Accepted-AOC,As per PTC Committee.,20-Aug-2025 02:26 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Document,AOC
,,,,,,,,,,,,,,,,3,4965237,M/S R.K.S. ENGG. CO.,15-Feb-2025 08:08 PM,Rejected-Technical,Not Qualified as per PQC,22-Feb-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,4,4914978,SHAHJAHAN ENGINEERING WORKS,15-Feb-2025 07:28 PM,Rejected-Finance,On administrative ground.,08-Apr-2025 08:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
