Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,04-ETC-I(P)/ 2025-2026,2025_UPTCL_1035501_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Slip of RTGS/NEFT for tender cost, earnest money, PanCard, GSTINCertificate, Experience and TD",590.0,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,No,Suprintending Engineer,Superintending Engineer Electricity Transmission Circle I 57 George Town Prayagraj 211002 PH- 0532-2256499/9415311005,1.0,RTGS - RTGS Payment,"3,000",No,fixed,,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,02-May-2025 05:00 PM,10-May-2025 01:00 PM,02-May-2025 05:00 PM,09-May-2025 05:00 PM,NA ,NA ,02-May-2025 05:00 PM,09-May-2025 05:00 PM,17-May-2025 12:50 PM,04-ETC-I(P)/ 2025-2026,"Supply and Fixing of 40 Port DCDB at 220 KV Substation Phulpur, under Electy. Trans. Division-I, Prayagraj",Please refer Tender documents. ,NA ,"3,00,214",Electrical Works,NA ,Tender,120.0,60.0,Prayagraj,211001.0,NA ,NA ,NA ,Prayagraj,No ,No,AOC,S.E. Neeraj kumar,Internal,"Er.S.K.Maurya,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Neeraj Kumar,17-May-2025 01:05 PM,finsummary_1875529.pdf (196.77 KB),Technical,The part-I of e-tender No.04-ETC-I(A)/2025-2026 opened on the website www.etender.up.nic.in on dated 13/05/2025. 03 Nos. Tenderers are submitted their tender on e-portal. The part-I of all the tender were open first and found all the bidders are completed,Neeraj Kumar,17-May-2025 12:37 PM,technical_1875529.pdf,S.E. Neeraj kumar,Internal,"Er.S.K.Maurya,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Neeraj Kumar,17-May-2025 12:46 PM,17-May-2025 12:50 PM,techsummary_1875529.pdf (196.77 KB),Finance,The part-II of all the tender were open successfully,Neeraj Kumar,17-May-2025 01:01 PM,finance_1875529.pdf,BOQ Comparative Chart,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,2025_UPTCL_1035501_1,04-ETC-I(P)/ 2025-2026,04-ETC-I(P)/ 2025-2026,1.0,5177501.0,ELECTRO INDIA,INR,"299,870",1,5179333,DEEPAK ENGINEERING,09-May-2025 04:46 PM,Rejected-AOC,L3,07-Aug-2025 04:26 PM,07-Aug-2025,"INR 299,870",60.0,Neeraj Kumar,07-Aug-2025 04:25 PM,04.pdf (3306.00 KB),"Supply & Fixing of 40 Port DCDB at 220 KV Substation Phulpur, under Electy. Trans. Division-I, Prayagraj",AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE SCHEDULE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5177501,ELECTRO INDIA,08-May-2025 04:36 PM,Accepted-AOC,L1,07-Aug-2025 04:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5179307,HARE KRISHNA ENERGY PROJECTS,09-May-2025 04:17 PM,Rejected-AOC,L2,07-Aug-2025 04:26 PM,,,,,,,,AOC
