Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
3. Vikas khand baroli ahir ke gram miyapur ke rajkumar kushwaha ji ke makan ke pass sarvjanik sthal pr 18 watt solar light ka karya,3. Vikas khand baroli ahir ke gram miyapur ke rajkumar kushwaha ji ke makan ke pass sarvjanik sthal pr 18 watt solar light ka karya,Please refer Tender documents. ,NA ,,Solar Street Lights,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EE RED AGRA,No ,No,21-Jun-2025 10:00 AM,01-Jul-2025 12:30 PM,21-Jun-2025 10:00 AM,01-Jul-2025 12:00 PM,NA ,NA ,21-Jun-2025 10:00 AM,01-Jul-2025 12:00 PM,03-Jul-2025 09:00 AM,1,Fee/PreQual/Technical,.pdf,technical,EERED AGRA,EERED AGRA,"4,600",Yes,fixed,,Nil,Nil,1.0,DATE,Date,,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,187/NIVIDA AGRA/2025-26 dt 16.05.2025,2025_REDUP_1050671_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,589.0,Nil,Nil,No,AOC,EERED,Internal,,Dinesh Singh,02-Jul-2025 12:13 PM,03-Jul-2025 09:00 AM,techsummary_1909502.pdf (93.47 KB),Finance,F,Dinesh Singh,03-Jul-2025 02:17 PM,,BOQ Comparative Chart,EERED,Internal,,Dinesh Singh,23-Aug-2025 01:00 PM,finsummary_1909502.pdf (93.47 KB),Technical,T,Dinesh Singh,02-Jul-2025 11:41 AM,,1.0,5281539.0,TANYA CONSTRUCTION,INR,"23,281.244",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2025_REDUP_1050671_3,187/NIVIDA AGRA/2025-26 dt 16.05.2025,3. Vikas khand baroli ahir ke gram miyapur ke rajkumar kushwaha ji ke makan ke pass sarvjanik sthal pr 18 watt solar light ka karya,1,5281711,M/S SAI ENTERPRISES,30-Jun-2025 04:04 PM,Rejected-Finance,L2,23-Aug-2025 01:00 PM,23-Aug-2025,"INR 23,281.244",90.0,Dinesh Singh,28-Aug-2025 02:50 PM,BL.pdf (93.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5281539,TANYA CONSTRUCTION,30-Jun-2025 05:09 PM,Accepted-AOC,L1,28-Aug-2025 02:50 PM,,,,,,,AOC
