Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
11-Aug-2025,"INR 370,000",60.0,Neeraj Kumar,11-Aug-2025 02:22 PM,57.pdf (3237.00 KB),Providing & commissioning of GPS receiver for time synchronization at 220 KV Substation Pratapgarh & 132 KV Substation Raniganj under Electy. Trans. Division- Pratapgarh,1.0,5162768.0,R.S.ASSOCIATE,13-May-2025 03:46 PM,Accepted-AOC,L1,11-Aug-2025 02:22 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,2025_UPTCL_1026257_1,57-ETC-I(A)/ 2024-2025,57-ETC-I(A)/ 2024-2025,1.0,5162768.0,R.S.ASSOCIATE,INR,"370,000",Technical,The part-I of e-tender No.57-ETC-I(A)/2024-2025 opened on the website www.etender.up.nic.in on dated 12/06/2025. 01 Nos. Tenderers are submitted their tender on e-portal. The part-I of all the tender were open first and found all the bidders are completed,Neeraj Kumar,30-Jun-2025 11:46 AM,technical_1854341.pdf,S.E. Neeraj kumar,Internal,"Er.VijayKumarDubey,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Neeraj Kumar,30-Jun-2025 12:28 PM,finsummary_1854341.pdf (196.78 KB),Finance,The part-II of all the tender were open successfully,Neeraj Kumar,30-Jun-2025 12:11 PM,finance_1854341.pdf,BOQ Comparative Chart,S.E. Neeraj kumar,Internal,"Er.VijayKumarDubey,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Neeraj Kumar,30-Jun-2025 11:58 AM,30-Jun-2025 12:00 PM,techsummary_1854341.pdf (196.78 KB),AOC,1,Fee/PreQual/Technical,.pdf,"Slip of RTGS/NEFT for tender cost, earnest money, PanCard, GSTINCertificate, Experience and TD",1.0,RTGS - RTGS Payment,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,57-ETC-I(A)/ 2024-2025,2025_UPTCL_1026257_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,08-Apr-2025 02:00 PM,14-May-2025 01:00 PM,08-Apr-2025 02:00 PM,13-May-2025 05:00 PM,NA ,NA ,08-Apr-2025 02:00 PM,13-May-2025 05:00 PM,30-Jun-2025 12:00 PM,590.0,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,No,Suprintending Engineer,Superintending Engineer Electricity Transmission Circle I 57 George Town Prayagraj 211002 PH- 0532-2256499/9415311005,1.0,57-ETC-I(A)-2024-2025,Date,,57-ETC-I(A)/ 2024-2025,Providing and commissioning of GPS receiver for time synchronization at 220 KV Substation Pratapgarh and 132 KV Substation Raniganj under Electy. Trans. Division- Pratapgarh.,Please refer Tender documents. ,NA ,"3,81,462",Electrical Works,NA ,Tender,120.0,60.0,Pratapgarh,230001.0,NA ,NA ,NA ,Prayagraj,No ,No,"4,500",No,fixed,,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,PRICE SCHEDULE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
