Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Under Vidhayak Nidhi Yojna (Shri Kiran Pal Kashyap ji, MLA) Construction of C.C. Road and Drain work from Sri Maharishi Kashyap Bharat Ghat at Vill Bhaura Kalan Block Shahpur District- Muzaffarnagar","Under Vidhayak Nidhi Yojna (Shri Kiran Pal Kashyap ji, MLA) Construction of C.C. Road and Drain work from Sri Maharishi Kashyap Bharat Ghat at Vill Bhaura Kalan Block Shahpur District- Muzaffarnagar",Please refer Tender documents. ,NA ,"5,50,022",Civil Works,NA ,Tender,90.0,90.0,District Muzaffarnagar,251001.0,NA ,NA ,NA ,Executive Engineer office Saharanpur,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,24-Jul-2025 02:00 PM,31-Jul-2025 10:00 AM,24-Jul-2025 02:00 PM,31-Jul-2025 09:00 AM,NA ,NA ,24-Jul-2025 02:00 PM,31-Jul-2025 09:00 AM,01-Aug-2025 09:00 AM,Executive Engineer,"Executive Engineer office Saharanpur - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur","1,062",UPSCIDCO,MUZAFFARNAGAR,No,1.0,RTGS - RTGS Payment,"11,000",No,fixed,,UPSCIDCO,MUZAFFARNAGAR,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,49/EE/SRE/MZN/E-TENDER/2025-26,2025_SCIDC_1059678_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Executive Engineer,Internal,"Vinod Kumar Kardam - Executive Engineer, Arun Kumar - Executive Engineer, Mool Chandra - Assistant Account officer",Vinod Kumar Kardam,31-Jul-2025 04:57 PM,01-Aug-2025 09:00 AM,techsummary_1929506.pdf (154.60 KB),Finance,Financial Evaluation Summary,Vinod Kumar Kardam,02-Aug-2025 11:18 AM,finance_1929506.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"Vinod Kumar Kardam - Executive Engineer, Arun Kumar - Executive Engineer, Mool Chandra - Assistant Account officer",Vinod Kumar Kardam,02-Aug-2025 11:50 AM,finsummary_1929506.pdf (154.59 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,31-Jul-2025 04:55 PM,technical_1929506.pdf,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2025_SCIDC_1059678_1,49/EE/SRE/MZN/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Kiran Pal Kashyap ji, MLA) Construction of C.C. Road and Drain work from Sri Maharishi Kashyap Bharat Ghat at Vill Bhaura Kalan Block Shahpur District- Muzaffarnagar",1.0,5391453.0,M/S RAJAT ENTERPRISES,INR,"549,746",1,5391453,M/S RAJAT ENTERPRISES,30-Jul-2025 06:18 PM,Accepted-AOC,Being L1,02-Aug-2025 11:52 AM,08-Aug-2025,"INR 547,746",90.0,Vinod Kumar Kardam,02-Aug-2025 11:52 AM,aoc.pdf (484.00 KB),AWARD OF CONTRACT for Construction of C.C. Road and Drain work from Sri Maharishi Kashyap Bharat Ghat at Vill Bhaura Kalan Block Shahpur District- Muzaffarnagar,AOC
,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5392164,M/S SANDEEP KUMAR CONTRACTOR,31-Jul-2025 08:54 AM,Rejected-Finance,Being L2,02-Aug-2025 11:50 AM,,,,,,,,AOC
