Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
08-Sep-2025,"INR 414,302",90.0,Vinod Kumar Kardam,29-Aug-2025 12:17 PM,aoc.pdf (1018.00 KB),AWARD OF CONTRACT for Construction of Dharti Putra Lt. Honrable Mulayam Singh Yadav Smiriti Dwar at Chutmalpur Road Vill. Gandewada Block Puwarnka District Saharanpur,1,5483171,Happy Flex and Contractor,24-Aug-2025 05:46 PM,Accepted-AOC,Being L1,29-Aug-2025 12:17 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2025_SCIDC_1066471_1,62/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Ashu Malik ji, MLA) Construction of Dharti Putra Lt. Honrable Mulayam Singh Yadav Smiriti Dwar at Chutmalpur Road Vill. Gandewada Block Puwarnka District Saharanpur",1.0,5483171.0,Happy Flex and Contractor,INR,"414,302",Technical,Technical Evaluation Summary,Vinod Kumar Kardam,27-Aug-2025 01:49 PM,technical_1944349.pdf,Executive Engineer,Internal,"Vinod Kumar Kardam - Executive Engineer, Arun Kumar - Executive Engineer, Mool Chandra - Assistant Account officer",Vinod Kumar Kardam,29-Aug-2025 12:15 PM,finsummary_1944349.pdf (167.42 KB),Finance,Financial Evaluation Summary,Vinod Kumar Kardam,29-Aug-2025 12:10 PM,finance_1944349.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"Vinod Kumar Kardam - Executive Engineer, Arun Kumar - Executive Engineer, Mool Chandra - Assistant Account officer",Vinod Kumar Kardam,27-Aug-2025 02:09 PM,27-Aug-2025 04:00 PM,techsummary_1944349.pdf (167.42 KB),AOC,1.0,RTGS - RTGS Payment,"Under Vidhayak Nidhi Yojna (Shri Ashu Malik ji, MLA) Construction of Dharti Putra Lt. Honrable Mulayam Singh Yadav Smiriti Dwar at Chutmalpur Road Vill. Gandewada Block Puwarnka District Saharanpur","Under Vidhayak Nidhi Yojna (Shri Ashu Malik ji, MLA) Construction of Dharti Putra Lt. Honrable Mulayam Singh Yadav Smiriti Dwar at Chutmalpur Road Vill. Gandewada Block Puwarnka District Saharanpur",Please refer Tender documents. ,NA ,"4,14,551",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office Saharanpur,No ,No,"9,000",No,fixed,,UPSCIDCO,SAHARANPUR,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,19-Aug-2025 12:00 PM,26-Aug-2025 10:00 AM,19-Aug-2025 12:00 PM,26-Aug-2025 09:00 AM,NA ,NA ,19-Aug-2025 12:00 PM,26-Aug-2025 09:00 AM,27-Aug-2025 04:00 PM,826.0,UPSCIDCO,SAHARANPUR,No,Executive Engineer,"Executive Engineer office Saharanpur - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,62/EE/SRE/E-TENDER/2025-26,2025_SCIDC_1066471_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Date Change,Date,,AOC
,,,,,,,2,5483447,VINOD KUMAR THEKEDAR,25-Aug-2025 07:14 PM,Rejected-Finance,Being L2,29-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
