Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,SANJEEV SAXENA,U.P. Police Awas Nigam Ltd. Lucknow,1.0,SBI Bank,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"1427/PAN/ET/25-26, DT. 20-06-2025",2025_UPPAN_1050710_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"4,13,000",No,fixed,,Nil,Nil,"CONSTRUCTION OF 48 PERSON HOSTEL/BARRACK, 01 VIVECHANA KAKSH AT POLICE THANA GULRIHA DISTT GORAKHPUR U.P.","CONSTRUCTION OF 48 PERSON HOSTEL/BARRACK, 01 VIVECHANA KAKSH AT POLICE THANA GULRIHA DISTT GORAKHPUR U.P.",Please refer Tender documents. ,NA ,"2,06,52,000",Civil Works,NA ,Tender,90.0,330.0,THANA GULRIHA DISTT GORAKHPUR U.P.,273013.0,NA ,NA ,NA ,U.P. Police Awas Nigam Ltd. Lucknow,No ,No,21-Jun-2025 12:30 PM,04-Jul-2025 11:30 AM,21-Jun-2025 12:30 PM,03-Jul-2025 05:00 PM,NA ,NA ,21-Jun-2025 12:30 PM,03-Jul-2025 05:00 PM,10-Jul-2025 02:00 PM,"5,900",Nil,Nil,No,AOC,SANJEEV SAXENA,Internal,SHAMSHAD AHMED MANOJ KUMAR JOSHI,Sanjeev Saxena,09-Jul-2025 01:27 PM,10-Jul-2025 02:00 PM,techsummary_1909582.pdf (1203.11 KB),Finance,all bidder admitted,Manoj Kumar Joshi,17-Jul-2025 01:29 PM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,SHAMSHAD AHMED MANOJ KUMAR JOSHI,Manoj Kumar Joshi,17-Jul-2025 01:34 PM,finsummary_1909582.pdf (602.23 KB),Technical,ONE BIDDER REJECTED IN TECHNICAL,Sanjeev Saxena,09-Jul-2025 01:19 PM,,1,5287279,BALENDRA SINGH,03-Jul-2025 11:48 AM,Accepted-AOC,L1,20-Aug-2025 02:48 PM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2025_UPPAN_1050710_1,"1427/PAN/ET/25-26, DT. 20-06-2025","CONSTRUCTION OF 48 PERSON HOSTEL/BARRACK, 01 VIVECHANA KAKSH AT POLICE THANA GULRIHA DISTT GORAKHPUR U.P.",1.0,5287279.0,BALENDRA SINGH,INR,"18,853,210.8",04-Aug-2025,"INR 18,853,210.8",330.0,Sanjeev Saxena,20-Aug-2025 02:48 PM,LOAGULHERIYA.pdf (741.00 KB),L1,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5284299,IZHAR ALI CONSTRUCTION AND DESIGN PVT LTD,01-Jul-2025 08:51 PM,Rejected-Finance,L5,17-Jul-2025 01:34 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5278888,M/S AAPURTI ASSOCIATES,01-Jul-2025 01:44 PM,Rejected-Finance,L2,17-Jul-2025 01:34 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5282533,M/S ABHAY CONSTRUCTION AND SUPPLIERS,03-Jul-2025 02:39 PM,Rejected-Finance,L3,17-Jul-2025 01:34 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5283534,S V R A Infrastructure,03-Jul-2025 12:34 PM,Rejected-Finance,L4,17-Jul-2025 01:34 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5286223,Teen Murti Construction Pvt Ltd,02-Jul-2025 04:51 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,09-Jul-2025 01:19 PM,,,,,,,,,,,,,,,,,AOC
