S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,11-Sep-2025 10:00 AM,16-Sep-2025 01:30 PM,11-Sep-2025 10:00 AM,16-Sep-2025 11:00 AM,NA ,NA ,11-Sep-2025 10:00 AM,16-Sep-2025 11:00 AM,22-Sep-2025 02:00 PM,"7,040",No,fixed,,Nil,Nil,177.0,Nil,Nil,No,E.E.,"E.G.C.C.D-4, Bijnor",Repair of damaged both Bank B/W from km. 12.750 to km. 13.650 and 9.750 to 10.650 of Mahu Dy. for the year 2025-26(Lot-12),Repair of damaged both Bank B/W from km. 12.750 to km. 13.650 and 9.750 to 10.650 of Mahu Dy. for the year 2025-26,Please refer Tender documents. ,NA ,"3,52,000",Civil Works - Canal,NA ,Tender,90.0,10.0,Bijnor,246701.0,NA ,NA ,NA ,"E.G.C.C.D-4, Bijnor",No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",01/EE/2025-26,2025_UPIDC_1072625_12,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents (Contractor),AOC,1,5538036,MOHAMMAD AWAIS,16-Sep-2025 10:08 AM,Rejected-AOC,L4,13-Oct-2025 01:54 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",2025_UPIDC_1072625_12,01/EE/2025-26,Repair of damaged both Bank B/W from km. 12.750 to km. 13.650 and 9.750 to 10.650 of Mahu Dy. for the year 2025-26(Lot-12),1.0,5537846.0,M/S SANJEEV KUMAR CONTRACTOR,INR,"253,320.69",Finance,Five valid bid found. which are admitted.,Mukesh Kumar,23-Sep-2025 02:48 PM,,BOQ Comparative Chart,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,23-Sep-2025 05:42 PM,finsummary_1957617.pdf (250.68 KB),Technical,Five valid bid found. which are admitted.,Mukesh Kumar,16-Sep-2025 04:27 PM,,07-Oct-2025,"INR 253,320.69",10.0,Mukesh Kumar,13-Oct-2025 01:54 PM,01Sanjeev.pdf (1668.00 KB),Awarded to Mr. Sanjeev kumar Contractor,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,20-Sep-2025 02:48 PM,22-Sep-2025 02:00 PM,techsummary_1957617.pdf (771.60 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,2,5537563,M/S MUNANDRA SINGH WORK CONTRACTOR,16-Sep-2025 07:32 AM,Rejected-AOC,L5,13-Oct-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5537846,M/S SANJEEV KUMAR CONTRACTOR,16-Sep-2025 05:57 AM,Accepted-AOC,L1,13-Oct-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5536999,SHEESHPAL SINGH CONTRACTOR,15-Sep-2025 08:44 PM,Rejected-AOC,L3,13-Oct-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5537367,TYAGI JI CONTRACTOR,15-Sep-2025 10:16 PM,Rejected-AOC,L2,13-Oct-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
