Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Superintending Engineer,Near Girls Hostel Indira Nagar kalyanpur Kanpur Nagar-208026,04-Jun-2025 06:00 PM,13-Jun-2025 04:00 PM,04-Jun-2025 06:00 PM,13-Jun-2025 02:00 PM,NA ,NA ,04-Jun-2025 06:00 PM,13-Jun-2025 02:00 PM,20-Jun-2025 06:25 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kanpur,277/E.E/ET/KNP/2025-26 dt 03.06.25,2025_SCIDC_1045909_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,47,000",No,fixed,,UPSCIDCO LTD,KANPUR,1,Fee/PreQual/Technical,.pdf,Tender fee and Earnest money receipt with prequalification bid and documents,1,FDR - Fixed Deposit,"2,360",UPSCIDCO LTD,KANPUR,No,"Balance work of Supply and Installation, commissioning, testing work of Auditorium Building GIC Campus at Chunniganj ,Kanpur Nagar U.P","Balance work of Supply and Installation, commissioning, testing work of Auditorium Building GIC Campus at Chunniganj ,Kanpur Nagar U.P",Please refer Tender documents. ,NA ,,Civil Works - Buildings,as per BOQ ,Tender,90.0,180.0,Kanpur,208026.0,NA ,NA ,NA ,Kanpur Office,No ,No,AOC,Finance,Financial,Sagar Porwal,04-Jul-2025 01:39 PM,finance_1898914.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Technical,Sagar Porwal,20-Jun-2025 06:24 PM,20-Jun-2025 06:25 PM,techsummary_1898914.pdf (870.25 KB),Technical,Technical,Sagar Porwal,20-Jun-2025 06:21 PM,technical_1898914.pdf,Executive Engineer,Internal,,Sagar Porwal,04-Jul-2025 01:41 PM,finsummary_1898914.pdf (240.75 KB),05-Jul-2025,"INR 7,310,611",180.0,Sagar Porwal,28-Aug-2025 06:26 PM,LOI.pdf (361.00 KB),AOC,1,5248547,Rk Tyagi Construction Pvt ltd,13-Jun-2025 12:15 PM,Rejected-AOC,L2,28-Aug-2025 06:26 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kanpur,2025_SCIDC_1045909_1,277/E.E/ET/KNP/2025-26 dt 03.06.25,"Balance work of Supply and Installation, commissioning, testing work of Auditorium Building GIC Campus at Chunniganj ,Kanpur Nagar U.P",1.0,5247803.0,Vinayak Builders and Suppliers,INR,"7,310,611",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5247803,Vinayak Builders and Suppliers,12-Jun-2025 07:29 PM,Accepted-AOC,L1,28-Aug-2025 06:26 PM,,,,,,,,,,AOC
