S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,"46,900",No,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,nit,EE MDGC MUZAFFARNAGAR,EE MDGC MUZAFFARNAGAR,TN-05/EE/22025-26 Rajwaha charthawal ke Km 9.720 to Km 10.950 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-02,Rajwaha charthawal ke Km 9.720 to Km 10.950 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-02,as per tender notice ,as per tender notice ,"23,45,000",Civil Works,NA ,Tender,90.0,45.0,Muzaffarnagar,251001.0,NA ,NA ,NA ,Muzaffarnagar,No ,No,30-Sep-2025 11:00 AM,06-Oct-2025 03:00 PM,30-Sep-2025 11:00 AM,06-Oct-2025 02:00 PM,NA ,NA ,30-Sep-2025 11:00 AM,06-Oct-2025 02:00 PM,17-Oct-2025 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",TN-05/EE/2025-26,2025_UPIDC_1078704_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,AOC,SUBHASH CHANDRA,Internal,MANMOHAN SINGH,SUBHASH CHANDRA,16-Oct-2025 01:18 AM,17-Oct-2025 04:00 PM,techsummary_1972445.pdf (1033.72 KB),Finance,finance,SUBHASH CHANDRA,18-Oct-2025 04:14 PM,finance_1972445.pdf,BOQ Comparative Chart,SUBHASH CHANDRA,Internal,MANMOHAN SINGH,SUBHASH CHANDRA,31-Oct-2025 10:42 AM,finsummary_1972445.pdf (1033.72 KB),Technical,TECH,SUBHASH CHANDRA,16-Oct-2025 12:19 AM,technical_1972445.pdf,1,5586104,Adesh Kumar,06-Oct-2025 12:36 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Oct-2025 12:19 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",2025_UPIDC_1078704_2,TN-05/EE/2025-26,TN-05/EE/22025-26 Rajwaha charthawal ke Km 9.720 to Km 10.950 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-02,1.0,5581312.0,CHAUDHARY CONSTRUCTIONS,INR,"2,339,456",31-Oct-2025,"INR 2,339,456",45.0,SUBHASH CHANDRA,31-Oct-2025 10:45 AM,pdf.pdf (197.00 KB),AGGREMENT WITH L1,AOC
,,,,,,,,,,.pdf,td,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5581312,CHAUDHARY CONSTRUCTIONS,05-Oct-2025 12:02 AM,Accepted-AOC,AGGREMENT WITH L1,31-Oct-2025 10:45 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5582918,M/S NAVEEN KUMAR CONTRACTOR,04-Oct-2025 10:45 PM,Rejected-AOC,AGGREMENT WITH L1,31-Oct-2025 10:45 AM,,,,,,,,,,,,,,,,,AOC
