Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,354",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,1.0,SBI Bank,"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH DUMARIYAGANJ PUMP CANAL, DIST- SIDDHARTHNAGAR FABRICATION, ERECTION AND PAINTING OF NEW TRASH RACK AT DUMARIYAGANJ PUMP CANAL, SIDDHARTHNAGAR.","NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH DUMARIYAGANJ PUMP CANAL, DIST- SIDDHARTHNAGAR FABRICATION, ERECTION AND PAINTING OF NEW TRASH RACK AT DUMARIYAGANJ PUMP CANAL, SIDDHARTHNAGAR.",Please refer Tender documents. ,NA ,"73,11,000",Miscellaneous Works,NA ,Tender,90.0,90.0,SIDDHARTHNAGAR,272189.0,NA ,NA ,NA ,OFFICE SE NALKOOP MANDAL GORAKHPUR,No ,No,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur,01/SE/2025-26 5970/SE/28/08/2025,2025_UPIDM_1070966_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,46,220",No,fixed,,Nil,Nil,SE NALKOOP MANDAL GORAKHPUR,OFFICE SE NALKOOP MANDAL GORAKHPUR,04-Sep-2025 12:00 PM,10-Sep-2025 03:00 PM,04-Sep-2025 12:00 PM,10-Sep-2025 12:00 PM,NA ,NA ,04-Sep-2025 12:00 PM,10-Sep-2025 12:00 PM,16-Sep-2025 10:00 AM,AOC,SE NALKOOP MANDAL GORAKHPUR,Internal,EELIDGORAKHPUR,Hardev Prasad,12-Sep-2025 05:14 PM,16-Sep-2025 10:00 AM,techsummary_1953928.pdf (334.13 KB),Finance,FINANCIAL EVALUATION,Hardev Prasad,16-Sep-2025 03:13 PM,finance_1953928.pdf,BOQ Comparative Chart,SE NALKOOP MANDAL GORAKHPUR,Internal,,Hardev Prasad,10-Oct-2025 03:29 PM,finsummary_1953928.pdf (422.75 KB),Technical,technical evaluation,Hardev Prasad,12-Sep-2025 05:05 PM,technical_1953928.pdf,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur,2025_UPIDM_1070966_1,01/SE/2025-26 5970/SE/28/08/2025,"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH DUMARIYAGANJ PUMP CANAL, DIST- SIDDHARTHNAGAR FABRICATION, ERECTION AND PAINTING OF NEW TRASH RACK AT DUMARIYAGANJ PUMP CANAL, SIDDHARTHNAGAR.",1.0,5521641.0,M/S M.K. ENTERPRISES,INR,"5,592,000",1,5521599,M/S HIMANSHU ENTERPRISES,10-Sep-2025 12:22 AM,Rejected-Finance,L2,10-Oct-2025 03:29 PM,10-Oct-2025,"INR 5,592,000",90.0,Hardev Prasad,10-Oct-2025 03:33 PM,AOC.pdf (673.00 KB),L1,AOC
,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5522019,MS KRISHNA ENGINEERING CORPORATION,09-Sep-2025 01:41 PM,Rejected-Technical,GPS PHOTOS NOT SUBMITTED,12-Sep-2025 05:14 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5521641,M/S M.K. ENTERPRISES,09-Sep-2025 11:46 PM,Accepted-AOC,L1,10-Oct-2025 03:34 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5523542,M/S S S ENTERPRISES,10-Sep-2025 11:37 AM,Rejected-Finance,L3,10-Oct-2025 03:29 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5524274,SHOBHA ENTERPRISES,09-Sep-2025 08:19 PM,Rejected-Technical,Required Experience certificate and Additionl Self Declaration not submitted.,12-Sep-2025 05:14 PM,,,,,,,,AOC
