Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
06-Oct-2025,"INR 1,203,790",60.0,Awdhesh Kumar,21-Oct-2025 03:30 PM,AOCKD.pdf (243.00 KB),AOC,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engineer, GWD Dn-Kanpur (Hydrological)",2025_UPGWD_1072420_1,01/PZ/KNP/2025-26(LOT-1),Installation/Construction of New piezometer instead of Defunct Piezometer,1.0,5530703.0,VRIDHHI ENTERPRISES,INR,"1,203,790",1.0,5530956.0,JINDAL ASSOCIATES,13-Sep-2025 04:36 PM,Rejected-AOC,Rejected as per third lowest,21-Oct-2025 03:30 PM,Technical,Minutes of Meeting,Awdhesh Kumar,17-Sep-2025 07:09 PM,technical_1957148.pdf,"Awdhesh Kumar, EE",Internal,"Bhanu Pratap singh HA, Gopal Kumar Gupta JE, Rajkamal Lodhi Hydrologist, Archana Singh Hydrologist, Kuldeep Singh, DAO, Amod Kumar EE",Awdhesh Kumar,19-Sep-2025 02:52 PM,finsummary_1957148.pdf (364.52 KB),Finance,as per minutes of meeting,Awdhesh Kumar,19-Sep-2025 02:31 PM,finance_1957148.pdf,BOQ Comparative Chart,"Awdhesh Kumar, EE",Internal,"Bhanu Pratap singh HA, Gopal Kumar Gupta JE, Rajkamal Lodhi Hydrologist, Archana Singh Hydrologist, Kuldeep Singh, DAO, Amod Kumar EE",Awdhesh Kumar,18-Sep-2025 03:42 PM,19-Sep-2025 10:00 AM,techsummary_1957148.pdf (524.30 KB),AOC,Installation/Construction of New piezometer instead of Defunct Piezometer,Installation/Construction of New piezometer instead of Defunct Piezometer at different places in District-Kanpur Dehat,As per NIT ,NA ,,Civil Works - Others,NA ,Tender,90.0,60.0,Different places in district Kanpur Dehat,209101.0,NA ,NA ,NA ,Office of EE GWD Division Kanpur,No ,No,854.0,Nil,Nil,No,"24,500",No,fixed,,Nil,Nil,1.0,SBI Bank,Executive Engineer GWD Div Kanpur,"Plot No. 34, W-2 Damodar Nagar Kanpur",09-Sep-2025 04:00 PM,17-Sep-2025 01:00 PM,09-Sep-2025 04:00 PM,17-Sep-2025 10:00 AM,NA ,NA ,09-Sep-2025 04:00 PM,17-Sep-2025 10:00 AM,19-Sep-2025 10:00 AM,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engineer, GWD Dn-Kanpur (Hydrological)",01/PZ/KNP/2025-26(LOT-1),2025_UPGWD_1072420_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Registration, Experience, GST, PAN, Labour Registration",AOC
,,,,,,,,,,,,,,,,2.0,5530811.0,SHEELA ENTERPRISES,13-Sep-2025 11:58 AM,Rejected-AOC,Rejected as per second lowest,21-Oct-2025 03:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"IDT-1, IDT-2, IDT-3, Turn Over",AOC
,,,,,,,,,,,,,,,,3.0,5530703.0,VRIDHHI ENTERPRISES,14-Sep-2025 02:12 PM,Accepted-AOC,Accepted as per first lowest and approved by competent authority,21-Oct-2025 03:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,All other documents required as per NIT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Document,AOC
