S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical bid document,Gram Sabha Patharkala me CC road Chandra Bahadur Singh ke hata se kali road tak CC road nirman karya-Shivpur_5,Gram Sabha Patharkala me CC road Chandra Bahadur Singh ke hata se kali road tak CC road nirman karya-Shivpur_5,Please refer Tender documents. ,NA ,"21,12,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,"Office of the Executive Engineer, R.E.D. Bahraich ","Office of the Executive Engineer, R.E.D. Bahraich ",22-Jul-2025 12:00 PM ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,21-Jul-2025 12:00 PM,31-Jul-2025 12:30 PM,21-Jul-2025 12:00 PM,30-Jul-2025 12:00 PM,NA ,NA ,21-Jul-2025 12:00 PM,30-Jul-2025 12:00 PM,04-Aug-2025 12:00 PM,"42,300",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"364/RED/E-Tender(08)/25-26, Dt. 30.06.2025",2025_REDUP_1058503_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"2,384",Nil,Nil,No,Executive Engineer,"Office of the Executive Engineer, R.E.D. Bahraich",AOC,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,02-Aug-2025 01:15 PM,04-Aug-2025 12:00 PM,techsummary_1926648.pdf (389.30 KB),Finance,Financial bid open,Sujit Kumar Sinha,04-Aug-2025 02:58 PM,finance_1926648.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,04-Aug-2025 03:18 PM,finsummary_1926648.pdf (75.38 KB),Technical,Technical bid open,Sujit Kumar Sinha,31-Jul-2025 01:27 PM,technical_1926648.pdf,1,5384862,AHOK KUMAR,29-Jul-2025 04:41 PM,Accepted-AOC,AOC,29-Aug-2025 05:42 PM,1.0,5384862.0,AHOK KUMAR,INR,"2,491,020.25",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1058503_5,"364/RED/E-Tender(08)/25-26, Dt. 30.06.2025",Gram Sabha Patharkala me CC road Chandra Bahadur Singh ke hata se kali road tak CC road nirman karya-Shivpur_5,08-Aug-2025,"INR 2,491,020.25",180.0,Sujit Kumar Sinha,29-Aug-2025 05:42 PM,005.pdf (96.00 KB),AOC
,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5385050,M/s Sandeep Kumar Agarwal,29-Jul-2025 01:53 PM,Rejected-Finance,High,04-Aug-2025 03:18 PM,,,,,,,,,,,,,,,,AOC
