Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
04-Aug-2025,"INR 22,959,728.35",270.0,Kiran Pal Singh Verma,02-Aug-2025 12:46 PM,AOC_3.pdf (397.00 KB),as per BOQ,Technical,as uploaded,Kiran Pal Singh Verma,16-Jul-2025 06:41 PM,technical_1877298.pdf,SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,16-Jul-2025 06:48 PM,17-Jul-2025 11:00 AM,techsummary_1877298.pdf (659.15 KB),1.0,5182771.0,RAM NARAYAN YADAV,INR,"22,959,728.35",Finance,as per boq,Kiran Pal Singh Verma,17-Jul-2025 11:47 AM,finance_1877298.pdf,BOQ Comparative Chart,SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,17-Jul-2025 12:03 PM,finsummary_1877298.pdf (659.15 KB),1,5185138,APS CONSTRUCTION,13-May-2025 03:05 PM,Rejected-Finance,AS PER BOQ,17-Jul-2025 12:03 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",2025_UPIDC_1031576_11,01/SE/2025-26,RECONSTRUCTION OF REGULATOR AT KM 1.300 OF HOBERT BUND ON LEFT BANK OF RIVER RAPTI IN DISTT GORAKHPUR,1.0,Tender Revoctation,as per uploaded,28-May-2025 01:55 PM,hrevo_03.pdf ,315.15,Technical Opening,AOC,RECONSTRUCTION OF REGULATOR AT KM 1.300 OF HOBERT BUND ON LEFT BANK OF RIVER RAPTI IN DISTT GORAKHPUR,RECONSTRUCTION OF REGULATOR AT KM 1.300 OF HOBERT BUND ON LEFT BANK OF RIVER RAPTI IN DISTT GORAKHPUR,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,270.0,GORAKHPUR,273009.0,NA ,NA ,NA ,"SE GANDAK FLOOD CIRCLE, GORAKHPUR",No ,No,"2,714",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,attached,"SE GANDAK FLOOD CIRCLE, GORAKHPUR","SE GANDAK FLOOD CIRCLE, GORAKHPUR","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",01/SE/2025-26,2025_UPIDC_1031576_11,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"6,48,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,05-May-2025 02:00 PM,13-May-2025 04:30 PM,05-May-2025 02:00 PM,13-May-2025 04:00 PM,NA ,NA ,05-May-2025 02:00 PM,13-May-2025 04:00 PM,17-Jul-2025 11:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5183765,M/s Asha Colonizers and Contractors Private Limited,13-May-2025 02:29 PM,Rejected-Finance,AS PER BOQ,17-Jul-2025 12:03 PM,,,,,2.0,Revocation,Revocation,16-Jul-2025 06:21 PM,revok_3.pdf ,315.48,Technical Opening,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5185161,M/S PRABHAT TRADERS,13-May-2025 02:03 PM,Rejected-Finance,AS PER BOQ,17-Jul-2025 12:03 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5184738,M/s Raja Ram Shukla Contractor,13-May-2025 01:01 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Jul-2025 06:41 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5172299,M/S R.K.TRADERS,13-May-2025 02:34 PM,Rejected-Finance,AS PER BOQ,17-Jul-2025 12:03 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5184915,MS TRISHIRA CONSTRUCTION PRIVATE LIMITED,13-May-2025 02:54 PM,Rejected-Finance,AS PER BOQ,17-Jul-2025 12:03 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5182771,RAM NARAYAN YADAV,13-May-2025 12:10 PM,Accepted-AOC,as per BOQ,02-Aug-2025 12:46 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5185384,SHREEASHOK,13-May-2025 02:22 PM,Rejected-Finance,AS PER BOQ,17-Jul-2025 12:03 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5185210,VIRAT CONSTRUCTION,13-May-2025 02:26 PM,Rejected-Finance,AS PER BOQ,17-Jul-2025 12:03 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
