Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
Technical,AS PER TECHINICAL,Chandramauli Dwivedi,13-Oct-2025 04:52 PM,technical_1977899.pdf,18-Oct-2025,"INR 185,560",21.0,Chandramauli Dwivedi,31-Oct-2025 12:49 PM,13.pdf (382.00 KB),CHANDRAMAULI DWIVEDI EE,External,,Chandramauli Dwivedi,13-Oct-2025 05:02 PM,13-Oct-2025 06:00 PM,techsummary_1977899.pdf (330.86 KB),1,5599305,MANVENDRA PRATAP SINGH CONTRACTOR AND SUPPLIER,11-Oct-2025 11:37 AM,Accepted-AOC,AS PER AOC,31-Oct-2025 12:49 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",2025_UPIDC_1076801_20,01/EE/2025-26,Silt clearance of Madhabhoj Minor from Km-0.000 To Km- 8.960,1.0,5599305.0,MANVENDRA PRATAP SINGH CONTRACTOR AND SUPPLIER,INR,"185,560",Finance,ASPER FININCIAL,Chandramauli Dwivedi,14-Oct-2025 07:58 PM,finance_1977899.pdf,BOQ Comparative Chart,CHANDRAMAULI DWIVEDI,External,,Chandramauli Dwivedi,14-Oct-2025 08:30 PM,finsummary_1977899.pdf (239.06 KB),AOC,EE ID HATHRAS,EE ID HATHRAS,766.0,Nil,Nil,No,"5,260",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",01/EE/2025-26,2025_UPIDC_1076801_20,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Silt clearance of Madhabhoj Minor from Km-0.000 To Km- 8.960,Silt clearance of Madhabhoj Minor from Km-0.000 To Km- 8.960,Please refer Tender documents. ,NA ,"2,49,000",Civil Works,NA ,Tender,90.0,21.0,HATHRAS,204101.0,NA ,NA ,NA ,ID HATHRAS,No ,No,08-Oct-2025 10:00 AM,13-Oct-2025 02:00 PM,08-Oct-2025 10:00 AM,13-Oct-2025 11:00 AM,NA ,NA ,08-Oct-2025 10:00 AM,13-Oct-2025 11:00 AM,13-Oct-2025 06:00 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TENDERNOTICE,AOC
,,,,,,,,,,,,,,,,,,2,5602303,M/S M. S INFRACON,13-Oct-2025 07:40 AM,Rejected-Finance,AS PER FININCIAL,14-Oct-2025 08:30 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
