Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
29-Oct-2025,"INR 208,725.55",30.0,SUNIL KUMAR,29-Oct-2025 03:09 PM,21.pdf (500.00 KB),Technical,As per tender notice,SUNIL KUMAR,04-Oct-2025 05:27 PM,,Executive Engineer,Internal,Ae Accountant clerk,SUNIL KUMAR,04-Oct-2025 05:47 PM,06-Oct-2025 03:00 PM,techsummary_1966275.pdf (559.68 KB),1.0,5570739.0,AK ENTERPRISES,INR,"208,725.55",Finance,As per tender notice,SUNIL KUMAR,06-Oct-2025 05:30 PM,,BOQ Comparative Chart,Executive Engineer,Internal,Ae Accountant,SUNIL KUMAR,09-Oct-2025 01:17 PM,finsummary_1966275.pdf (23.05 KB),1,5570739,AK ENTERPRISES,29-Sep-2025 02:16 AM,Accepted-AOC,L1,29-Oct-2025 03:09 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2025_UPIDC_1076272_21,03/EE/2025-26,Patch Repair service road from km 5.000 6.000 at Katora Minor,AOC,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Patch Repair service road from km 5.000 6.000 at Katora Minor,Patch Repair service road from km 5.000 6.000 at Katora Minor,Please refer tender documents ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Katora Minor,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",03/EE/2025-26,2025_UPIDC_1076272_21,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,177.0,Nil,Nil,No,23-Sep-2025 11:30 AM,29-Sep-2025 04:00 PM,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,NA ,NA ,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,06-Oct-2025 03:00 PM,Executive Engineer,ICD Firozabad Hq Shikohabad,"34,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5565672,Harendra kumar thekedar,28-Sep-2025 08:27 PM,Rejected-Finance,L2,09-Oct-2025 01:17 PM,,,,,AOC,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
