S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
1.0,4872408.0,N P CONSTRUCTION COMPANY,INR,"1,192,410.268",Executive Engineer,Internal,,Avinash Kumar,06-Jun-2025 12:33 PM,finsummary_1757414.pdf (37.93 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,2025_REDUP_993218_6,726/EERED/TENDER/2024-25/Dt- 24-12-2024,GRAM HASANPUR MAI PURANI CC SE GRAM DEVTA TAK CC ROAD NIRMAN KARYA,Technical,ok,Parmod Kumar,23-Jan-2025 01:05 PM,,Finance,OK,Avinash Kumar,03-Feb-2025 05:25 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Parmod Kumar,24-Jan-2025 11:46 AM,24-Jan-2025 12:00 PM,techsummary_1757414.pdf (200.68 KB),22-Jul-2025,"INR 1,700,770.6",90.0,Avinash Kumar,02-Aug-2025 05:16 PM,BidFoundsuccessfull.pdf (19.00 KB),1,4871218,M/S SAHRAWAT CONTRACTOR,21-Jan-2025 08:34 PM,Rejected-Finance,L3,06-Jun-2025 12:33 PM,AOC,GRAM HASANPUR MAI PURANI CC SE GRAM DEVTA TAK CC ROAD NIRMAN KARYA,GRAM HASANPUR MAI PURANI CC SE GRAM DEVTA TAK CC ROAD NIRMAN KARYA,Please refer Tender documents. ,NA ,,Construction Works,NA ,Tender,90.0,NA ,Shamli,247776.0,NA ,NA ,NA ,"Office of EE RED, Shamli Behind of Ch. Charan Sing",No ,No,EE RED,"Office of EE RED, Shamli Behind of Ch. Charan Sing Barat Ghar","35,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,726/EERED/TENDER/2024-25/Dt- 24-12-2024,2025_REDUP_993218_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,17-Jan-2025 10:00 AM,23-Jan-2025 12:30 PM,17-Jan-2025 10:00 AM,22-Jan-2025 10:30 AM,NA ,NA ,17-Jan-2025 10:00 AM,22-Jan-2025 10:30 AM,24-Jan-2025 12:00 PM,"2,354",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Docoments,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4872252,ms vaid constructions,22-Jan-2025 07:23 AM,Rejected-Finance,L5,06-Jun-2025 12:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4872408,N P CONSTRUCTION COMPANY,22-Jan-2025 10:07 AM,Accepted-AOC,L1,02-Aug-2025 05:16 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4872198,RAMESH DUTT ENTERPRISES,21-Jan-2025 10:25 PM,Rejected-Finance,L4,06-Jun-2025 12:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4873102,SUMIT MALIK CONTRACTOR,22-Jan-2025 09:01 AM,Rejected-Finance,L2,06-Jun-2025 12:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
