S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,Construction of Road with drain connecting Village Shakardeiya to Village Harpur GIDA Gorakhpur,Construction of Road with drain connecting Village Shakardeiya to Village Harpur GIDA Gorakhpur,Please refer Tender documents. ,NA ,"11,50,92,943",Civil Works,NA ,Tender,120.0,270.0,GIDA GORAKHPUR,273212.0,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,08-Aug-2025 04:30 PM ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,Gorakhpur Industrial Development Authority,2378/GIDA/2025-26 DT. 18.07.2025,2025_UGIDA_1061801_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,CEO GIDA,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,31-Jul-2025 06:55 PM,11-Aug-2025 04:00 PM,31-Jul-2025 06:55 PM,11-Aug-2025 03:00 PM,NA ,NA ,31-Jul-2025 06:55 PM,11-Aug-2025 03:00 PM,19-Aug-2025 05:15 PM,"23,02,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,"2,950",Nil,Nil,No,AOC,CEO GIDA,Internal,M(Civil)GM(F)ACEO,SURESH YADAV,19-Aug-2025 05:12 PM,19-Aug-2025 05:15 PM,techsummary_1934704.pdf (405.92 KB),Finance,BID OPENED,KAPIL SHARMA,19-Aug-2025 05:28 PM,,BOQ Comparative Chart,CEO GIDA,Internal,,SURESH YADAV,27-Aug-2025 03:34 PM,finsummary_1934704.pdf (490.61 KB),Technical,BID OPENED,KAPIL SHARMA,11-Aug-2025 04:15 PM,,1.0,5414723.0,M/s VIJENDRA PRATAP SINGH,INR,"73,636,464.82",Gorakhpur Industrial Development Authority,2025_UGIDA_1061801_1,2378/GIDA/2025-26 DT. 18.07.2025,Construction of Road with drain connecting Village Shakardeiya to Village Harpur GIDA Gorakhpur,1,5418072,AMBE INFRAPROJECTS PRIVATE LIMITED,11-Aug-2025 02:35 PM,Rejected-Finance,L6,27-Aug-2025 03:34 PM,27-Aug-2025,"INR 73,636,464.82",270.0,SURESH YADAV,27-Aug-2025 04:38 PM,3322.pdf (491.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5417072,M/S AGRAWAL ASSOCIATE,11-Aug-2025 12:52 PM,Rejected-Finance,L3,27-Aug-2025 03:34 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5417700,M/S GOVIND MADHAV,11-Aug-2025 02:20 PM,Rejected-Finance,L4,27-Aug-2025 03:34 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5418281,M/S LUCKY TRADERS,11-Aug-2025 02:58 PM,Rejected-Finance,L5,27-Aug-2025 03:34 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5414723,M/s VIJENDRA PRATAP SINGH,11-Aug-2025 12:40 PM,Accepted-AOC,L1,27-Aug-2025 04:38 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5409707,R.K.TRADERS & CONSTRUCTION PRIVATE LIMITED,11-Aug-2025 12:23 PM,Rejected-Finance,L2,27-Aug-2025 03:34 PM,,,,,,,AOC
