S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,4938520.0,Suresh Chand Sharma,INR,"2,301,512",EE BALJEET,External,,BALJEET BALJEET,28-Apr-2025 04:53 PM,finsummary_1776233.pdf (221.03 KB),Technical,AS PER TECCHINICAL,BALJEET BALJEET,19-Apr-2025 05:47 PM,technical_1776233.pdf,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",2025_UPIDC_999682_3,06/EE/2024-25,ESTIMATE FOR CONSTRUCTION OF VRB OF BARHAN DY. AT CH- KM-8.454,Finance,AS PER FININCIAL,BALJEET BALJEET,28-Apr-2025 04:12 PM,finance_1776233.pdf,BOQ Comparative Chart,EE BALJEET,External,,BALJEET BALJEET,19-Apr-2025 06:03 PM,21-Apr-2025 09:00 AM,techsummary_1776233.pdf (273.73 KB),1,4927662,JITENDRA SINGH CONSTRUCTION,10-Feb-2025 05:12 PM,Rejected-Finance,AS PER FININCIAL,28-Apr-2025 04:53 PM,19-Aug-2025,"INR 2,301,512",90.0,Chandramauli Dwivedi,06-Oct-2025 02:04 PM,1.pdf (437.00 KB),AOC,1.0,SBI Bank,01-Feb-2025 10:00 AM,11-Feb-2025 03:00 PM,01-Feb-2025 10:00 AM,11-Feb-2025 11:00 AM,NA ,NA ,01-Feb-2025 10:00 AM,11-Feb-2025 11:00 AM,21-Apr-2025 09:00 AM,1.0,DATE EXTENSION,Date,,"65,150",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",06/EE/2024-25,2025_UPIDC_999682_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,EE ID HATHRAS,EE ID HATHRAS,ESTIMATE FOR CONSTRUCTION OF VRB OF BARHAN DY. AT CH- KM-8.454,ESTIMATE FOR CONSTRUCTION OF VRB OF BARHAN DY. AT CH- KM-8.454,Please refer Tender documents. ,NA ,"32,57,000",Civil Works,NA ,Tender,90.0,90.0,HATHRAS,204101.0,NA ,NA ,NA ,EE ID HATHRAS,No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER NOTICE,854.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4941365,MA AND SONS,11-Feb-2025 09:49 AM,Rejected-Finance,AS PER FININCIAL,28-Apr-2025 04:53 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4931221,MANVENDRA PRATAP SINGH CONTRACTOR AND SUPPLIER,09-Feb-2025 07:27 PM,Rejected-Finance,AS PER FININCIAL,28-Apr-2025 04:53 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4925225,MEGHENDRA PAL SINGH CONTRECTOR,07-Feb-2025 06:23 PM,Rejected-Finance,AS PER FININCIAL,28-Apr-2025 04:53 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4939577,M/s CHANDRA PAL SINGH,11-Feb-2025 07:05 AM,Rejected-Finance,AS PER FININCIAL,28-Apr-2025 04:53 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4923738,M/S Harish Kumar Contractor,10-Feb-2025 11:13 PM,Rejected-Finance,AS PER FININCIAL,28-Apr-2025 04:53 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4938356,M/S SANJAY KUMAR,10-Feb-2025 08:22 PM,Rejected-Finance,AS PER FININCIAL,28-Apr-2025 04:53 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4938520,Suresh Chand Sharma,11-Feb-2025 09:38 AM,Accepted-AOC,AS PER AOC,06-Oct-2025 02:04 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
