Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
EE TCD VARANSI,Executive Engineers Tubewell Construction Division Varunapuram Sinchayi Colony Sigra Varanasi 221010,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,01/EE/TCD/VNS/2025-26/LOT2,2025_UPIDM_1075968_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Construction of Two Room Block Toilet Main Gate Pillor with base and Guard Room as per drawing and BOQ Including all the cost of Labour Material and Tand P but excluding the cost of bricks cement and TMT bar,Construction of Two Room Block Toilet Main Gate Pillor with base and Guard Room as per drawing and BOQ Including all the cost of Labour Material and Tand P but excluding the cost of bricks cement and TMT bar,As per Tender document ,NA ,,Civil Works - Buildings,NA ,Tender,120.0,150.0,Banshi Bazar Ghazipur Store,233001.0,NA ,NA ,NA ,EE TCD VARANASI OFFICE SIGRA VARANSI,No ,No,22-Sep-2025 11:00 AM,06-Oct-2025 02:30 PM,22-Sep-2025 11:00 AM,06-Oct-2025 02:00 PM,NA ,NA ,22-Sep-2025 11:00 AM,06-Oct-2025 02:00 PM,09-Oct-2025 06:30 PM,1.0,SBI Bank,"34,200",No,fixed,,Nil,Nil,"1,770",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"FEE,EMD,TECHNICAL PART",AOC,Finance,As per decision of committee,GYAN CHANDRA TIWARI,10-Oct-2025 12:42 PM,finance_1965130.pdf,BOQ Comparative Chart,Executive Engineer TCD Varansi,Internal,,GYAN CHANDRA TIWARI,09-Oct-2025 06:14 PM,09-Oct-2025 06:30 PM,techsummary_1965130.pdf (229.19 KB),Technical,As per decision of Technical Committee,GYAN CHANDRA TIWARI,09-Oct-2025 06:09 PM,,Executive Engineer TCD Varansi,Internal,,GYAN CHANDRA TIWARI,10-Oct-2025 04:02 PM,finsummary_1965130.pdf (965.11 KB),10-Oct-2025,"INR 1,656,000",150.0,GYAN CHANDRA TIWARI,24-Oct-2025 06:20 PM,AOC2.pdf (706.00 KB),1.0,5583794.0,MANJULA MISHRA,INR,"1,656,000",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,2025_UPIDM_1075968_1,01/EE/TCD/VNS/2025-26/LOT2,Construction of Two Room Block Toilet Main Gate Pillor with base and Guard Room as per drawing and BOQ Including all the cost of Labour Material and Tand P but excluding the cost of bricks cement and TMT bar,1,5583794,MANJULA MISHRA,06-Oct-2025 10:31 AM,Accepted-AOC,L1 Bid,24-Oct-2025 06:20 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5585820,M/S AWADH CONSTRUCTION,06-Oct-2025 01:11 AM,Not Admitted-Fee/PreQual/Technical,Others-Eligibility requirement as per tender document is not fulfilled,09-Oct-2025 06:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5580167,M/s Ramesh Tiwari,04-Oct-2025 12:12 PM,Rejected-Finance,Rate higher than L1,10-Oct-2025 04:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5586397,prakash construction,06-Oct-2025 12:30 PM,Not Admitted-Fee/PreQual/Technical,Others-Eligibility requirement as per tender document is not fulfilled,09-Oct-2025 06:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5583681,SHOBHA ENTERPRISES,05-Oct-2025 01:40 PM,Rejected-Finance,Rate higher than L1,10-Oct-2025 04:02 PM,AOC
