S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,FDR - Fixed Deposit,Construction of Community Hall work at Gram Aeliya me Block Kudarha Distt Basti,Construction of Community Hall work at Gram Aeliya me Block Kudarha Distt Basti,As Given in NIT ,NA ,"24,34,686",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1087(2) Malviya road, near Roadways Tiraha,  ","H.No. 1087(2) Malviya road, near Roadways Tiraha, Basti ",20-Jun-2025 12:00 PM ,UPSCIDCO BASTI,No ,No,12-Jun-2025 09:00 AM,23-Jun-2025 02:00 PM,12-Jun-2025 09:00 AM,23-Jun-2025 01:00 PM,12-Jun-2025 09:00 AM ,23-Jun-2025 01:00 PM ,12-Jun-2025 09:00 AM,23-Jun-2025 01:00 PM,08-Aug-2025 03:00 PM,Executive Engineer,"H.No. 1087(2) Malviya road, near Roadways Tiraha, Basti","49,000",No,fixed,,UPSCIDCO,BASTI,1.0,Fee/PreQual/Technical,.pdf,NIT,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,577/ E.E/Basti / Ekikrit Yojna Antargat Community Hall Basti/E-Tender/ 2025-26 Date 11 /06/2025,2025_SCIDC_1047791_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",UPSCIDCO,BASTI,No,AOC,Finance,M/S KAUSHAL KUMAR SINGH Found L1,Ramesh Bahadur Shahi,26-Aug-2025 11:51 AM,finance_1903710.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,08-Aug-2025 01:43 PM,08-Aug-2025 03:00 PM,techsummary_1903710.pdf (755.39 KB),Technical,M/S Pushpa Srivastava and M/S KAUSHAL KUMAR SINGH Found,Ramesh Bahadur Shahi,08-Aug-2025 01:38 PM,technical_1903710.pdf,Sei ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,26-Aug-2025 11:53 AM,finsummary_1903710.pdf (565.06 KB),26-Aug-2025,"INR 2,359,210",90.0,Ramesh Bahadur Shahi,26-Aug-2025 12:26 PM,AeliyaLOI.pdf (994.00 KB),M/s Kaushal Kumar Singh Dound L1,1.0,5265211.0,M/S KAUSHAL KUMAR SINGH,INR,"2,359,210",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2025_SCIDC_1047791_1,577/ E.E/Basti / Ekikrit Yojna Antargat Community Hall Basti/E-Tender/ 2025-26 Date 11 /06/2025,Construction of Community Hall work at Gram Aeliya me Block Kudarha Distt Basti,1,5265211,M/S KAUSHAL KUMAR SINGH,21-Jun-2025 05:32 PM,Accepted-AOC,L1,26-Aug-2025 12:26 PM,AOC
2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5265098,M/S PANKAJ KUMAR SRIVASTAVA THIKEDAR,21-Jun-2025 04:12 PM,Rejected-Technical,Not Accepted,08-Aug-2025 01:43 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5265117,M/S Pushpa Srivastava,21-Jun-2025 04:10 PM,Rejected-Finance,L2,26-Aug-2025 11:53 AM,AOC
