Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Executive Engineer Saryu Nahar Khand-4,Basti (U.","Executive Engineer Saryu Nahar Khand-4,Basti (U.",22-Sep-2025 10:00 AM,27-Sep-2025 03:30 PM,22-Sep-2025 10:00 AM,27-Sep-2025 03:00 PM,NA ,NA ,22-Sep-2025 10:00 AM,27-Sep-2025 03:00 PM,08-Oct-2025 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,AS PER UPLOAD,1.0,SBI Bank,"30,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",02/EE/2025-26,2025_UPIDC_1076046_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"2,250",Nil,Nil,No,Patch Repair Work of Road On Baldevjot Mr. KM 0.930 To KM 2.000 (Lift Bank),Patch Repair Work of Road On Baldevjot Mr. KM 0.930 To KM 2.000 (Lift Bank),Please refer Tender documents. ,NA ,"3,01,000",Civil Works,NA ,Rate Contract,90.0,15.0,BASTI,272001.0,NA ,NA ,NA ,"Executive Engineer Saryu Nahar Khand-4,Basti (U.",No ,No,AOC,Dinesh Mohan,Internal,Vishwanath Shukla,Dinesh Mohan,06-Oct-2025 08:33 PM,08-Oct-2025 10:30 AM,techsummary_1965289.pdf (183.51 KB),Finance,AS PER UPLOAD,Dinesh Mohan,27-Oct-2025 08:42 PM,,BOQ Comparative Chart,Dinesh Mohan,Internal,VISHWANATH SHUKLA,Dinesh Mohan,27-Oct-2025 09:04 PM,finsummary_1965289.pdf (21.88 KB),Technical,AS PER UPLOAD,Dinesh Mohan,06-Oct-2025 08:18 PM,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",2025_UPIDC_1076046_4,02/EE/2025-26,Patch Repair Work of Road On Baldevjot Mr. KM 0.930 To KM 2.000 (Lift Bank),1.0,5557571.0,M/S BHAGWATI TRADERS,INR,"215,288.9",1,5565659,AKANKSHA ASSOCIATES,26-Sep-2025 10:11 PM,Rejected-Finance,AS PER UPLOAD,27-Oct-2025 09:04 PM,27-Oct-2025,"INR 301,000",15.0,Dinesh Mohan,27-Oct-2025 09:23 PM,4.pdf (169.00 KB),AOC,AOC
,,,,,,,,,,,2.0,Finance,.xls,AS PER UPLOAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5565771,M/S ABHISHEK CONSTRUCTION,27-Sep-2025 12:58 PM,Rejected-AOC,AS PER UPLOAD,27-Oct-2025 09:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5557571,M/S BHAGWATI TRADERS,26-Sep-2025 09:38 PM,Accepted-AOC,AS PER UPLOAD,27-Oct-2025 09:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5565818,M/S HRA GROUP OF COMPANIES,27-Sep-2025 01:44 PM,Rejected-Finance,AS PER UPLOAD,27-Oct-2025 09:04 PM,,,,,,,,AOC
