Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
27-Oct-2025,"INR 216,924",15.0,Yogesh Nim,28-Oct-2025 04:09 PM,AOC06.pdf (250.00 KB),Ag.No.06/EE/2025-26,1.0,5596521.0,MAHENDRA SINGH,INR,"216,924","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",2025_UPIDC_1078282_3,TENDER NOTICE NO.02/EE/2025-26,Repairing of rain cuts and strengthening of both banks from km. 23.000 to 24.500 of EGC main canal in distt. Haridwar for year 2025-26.(Lot-3),1,5584151,ABHAY SINGH,07-Oct-2025 11:05 AM,Rejected-AOC,L2,28-Oct-2025 04:09 PM,Finance,Total 02 No. Responses Found Valid for Financial Evaluation.,Yogesh Nim,14-Oct-2025 04:57 PM,finance_1971033.pdf,BOQ Comparative Chart,YOGESH NIM,Internal,VIKAS AGARWAL,Yogesh Nim,10-Oct-2025 05:12 PM,10-Oct-2025 05:20 PM,techsummary_1971033.pdf (426.38 KB),Technical,"Total 04 No. Responses Found in Bid and only 02 No. Responses Found valid for Technical Evaluation, Other 02 No. Responses invalid Due to Documents incomplete.",Yogesh Nim,10-Oct-2025 05:09 PM,technical_1971033.pdf,YOGESH NIM,Internal,VIKAS AGARWAL,Yogesh Nim,14-Oct-2025 05:25 PM,finsummary_1971033.pdf (426.38 KB),AOC,EXECUTIVE ENGINEER EGCC DIV-2 HARIDWAR,OFFICE OF EXECUTIVE ENGINEER EGCC DIV-2 HARIDWAR,"5,000",No,fixed,,Nil,Nil,1.0,Date Corrigendum,Date,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",TENDER NOTICE NO.02/EE/2025-26,2025_UPIDC_1078282_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,678.0,Nil,Nil,No,Repairing of rain cuts and strengthening of both banks from km. 23.000 to 24.500 of EGC main canal in distt. Haridwar for year 2025-26.(Lot-3),Repairing of rain cuts and strengthening of both banks from km. 23.000 to 24.500 of EGC main canal in distt. Haridwar for year 2025-26.(Lot-3),Please refer Tender documents. ,NA ,"2,49,000",Civil Works - Canal,NA ,Tender,90.0,15.0,HARIDWAR,249401.0,NA ,NA ,NA ,OFFICE OF EXECUTIVE ENGINEER EGCC DIV-2 HARIDWAR,No ,No,29-Sep-2025 10:00 AM,10-Oct-2025 11:00 AM,29-Sep-2025 10:00 AM,09-Oct-2025 06:00 PM,NA ,NA ,29-Sep-2025 10:00 AM,09-Oct-2025 06:00 PM,10-Oct-2025 05:20 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,AOC
,,,,,,,,,,,,,,,,2,5585399,JAIVEER SINGH,06-Oct-2025 09:50 AM,Rejected-Technical,DOCUMENTS INCOMPLETE,10-Oct-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,3,5596521,MAHENDRA SINGH,09-Oct-2025 02:35 PM,Accepted-AOC,L1,28-Oct-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5596636,M/S RAJEEV KUMAR,09-Oct-2025 03:22 PM,Rejected-Technical,DOCUMENTS INCOMPLETE,10-Oct-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
