Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
21-Aug-2025,"INR 37,613,744.25",45.0,BRIJ PAL SINGH,21-Aug-2025 10:33 AM,AOC215_5.pdf (6996.00 KB),AOC,1.0,5127062.0,H.P. BUILDERS PRIVATE LIMITED,28-Apr-2025 04:51 PM,Rejected-Finance,L2,21-Aug-2025 10:31 AM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1025133_4,YEA/OSD(M)/2025/215 DT-02/04/2025,"Construction of Arial Bunched Cable L.T. Network for Sector-33, YEA. WC E M-02",1.0,5180367.0,ROYAL MEDAL POWER SYSTEM,INR,"37,613,744.25",Finance,EVALUATION,BRIJ PAL SINGH,14-Jul-2025 05:18 PM,,BOQ Comparative Chart,Committee,Internal,Committee,MAHRAM SINGH,13-Jun-2025 12:49 PM,13-Jun-2025 04:00 PM,techsummary_1851859.pdf (1164.84 KB),Technical,evaluation,MAHRAM SINGH,13-Jun-2025 12:29 PM,,Committee,Internal,Committee,BRIJ PAL SINGH,21-Aug-2025 10:31 AM,finsummary_1851859.pdf (6996.27 KB),AOC,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,04-Apr-2025 06:55 PM,15-May-2025 11:00 AM,04-Apr-2025 06:55 PM,10-May-2025 05:00 PM,NA ,NA ,04-Apr-2025 06:55 PM,10-May-2025 05:00 PM,13-Jun-2025 04:00 PM,"5,730",Nil,Nil,No,"7,92,000",No,fixed,,Nil,Nil,OSD M,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Due Date Extended for tenders closing on 06-05-2025.,Admin Corrigendum Date Extend,,"Construction of Arial Bunched Cable L.T. Network for Sector-33, YEA. WC E M-02","Construction of Arial Bunched Cable L.T. Network for Sector-33, YEA. WC E M-02",Please refer Tender documents. ,NA ,"3,95,93,415",Electrical Works,NA ,Tender,90.0,45.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/215 DT-02/04/2025,2025_YEIDA_1025133_4,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2.0,5180367.0,ROYAL MEDAL POWER SYSTEM,10-May-2025 02:09 PM,Accepted-AOC,L1,21-Aug-2025 10:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
