Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"Under District Ayodhya, Construction of Interlocking road from Gram Panchayat Khadbadiya Husepur Ram Bahor Rawat former head house to Samarjeet house, Lot No 11","Under District Ayodhya, Construction of Interlocking road from Gram Panchayat Khadbadiya Husepur Ram Bahor Rawat former head house to Samarjeet house, Lot No 11",Please refer Tender documents. ,NA ,"9,80,000",Civil Works,NA ,Tender,90.0,90.0,Ayodhya,224001.0,"EE RED AYODHYA, Vikas Bhawan, Ayodhya ","EE RED AYODHYA, Vikas Bhawan, Ayodhya ",24-Jan-2025 11:00 AM ,"EE RED AYODHYA, Vikas Bhawan, Ayodhya",No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,3445/EE RED AYODHYA/24-25 Dt 21/12/2024,2025_REDUP_994572_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,18-Jan-2025 11:00 AM,03-Feb-2025 03:00 PM,18-Jan-2025 11:00 AM,03-Feb-2025 12:00 PM,NA ,NA ,18-Jan-2025 11:00 AM,03-Feb-2025 12:00 PM,20-Feb-2025 12:00 PM,"19,600",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fees and Technical Documents,"EE RED AYODHYA, Vikas Bhawan, Ayodhya","EE RED AYODHYA, Vikas Bhawan, Ayodhya","1,180",Nil,Nil,No,AOC,Er M K Lodhi EE RED Ayodhya,Internal,,Mahendra Kumar,13-Aug-2025 08:16 AM,finsummary_1761192.pdf (2956.21 KB),Technical,Summary,Munesh Kumar Lodhi,11-Feb-2025 03:04 PM,,Er Munesh Kumar Lodhi EE RED Ayodhya,Internal,"Er Munesh Kumar Lodhi EE RED Ayodhya, Er M K Singh AE RED Ayodhya, Mr Somesh Verma DAO RED Ayodhya",Somesh Verma,17-Feb-2025 11:01 AM,20-Feb-2025 12:00 PM,techsummary_1761192.pdf (1713.52 KB),Finance,Summary,Munesh Kumar Lodhi,27-Feb-2025 01:33 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,2025_REDUP_994572_11,3445/EE RED AYODHYA/24-25 Dt 21/12/2024,"Under District Ayodhya, Construction of Interlocking road from Gram Panchayat Khadbadiya Husepur Ram Bahor Rawat former head house to Samarjeet house, Lot No 11",1.0,4882806.0,SWANAND CONSTRUCTION,INR,"1,152,886",1,4882850,AJEET SINGH,25-Jan-2025 05:19 PM,Rejected-Finance,Rejected,13-Aug-2025 08:16 AM,13-Aug-2025,"INR 1,152,886",90.0,Mahendra Kumar,13-Aug-2025 08:21 AM,3445_11.pdf (145.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4882806,SWANAND CONSTRUCTION,25-Jan-2025 05:04 PM,Accepted-AOC,AOC,13-Aug-2025 08:21 AM,,,,,,,AOC
