Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
17-Oct-2025,"INR 692,660.16",20.0,dharm ghosh,17-Oct-2025 03:47 PM,LOT07.pdf (579.00 KB),All formalties completed,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||BCD-I, orai",2025_UPIDC_1076544_7,"N-21/BCD-1/1919, Date 16-09-2025",Gaddamukti work of service road of Ata Dy. km 4.200 To 7.650,1.0,5572077.0,M/s Arvind Singh Yadav,INR,"692,660.16",1,5572077,M/s Arvind Singh Yadav,29-Sep-2025 03:08 PM,Accepted-AOC,L1,17-Oct-2025 03:47 PM,Technical,Admitted,dharm ghosh,30-Sep-2025 05:28 PM,technical_1966869.pdf,EE,Internal,EE,dharm ghosh,17-Oct-2025 03:43 PM,finsummary_1966869.pdf (579.01 KB),Finance,Admitted,dharm ghosh,17-Oct-2025 03:41 PM,finance_1966869.pdf,BOQ Comparative Chart,EE,Internal,EE,dharm ghosh,30-Sep-2025 05:37 PM,30-Sep-2025 05:50 PM,techsummary_1966869.pdf (579.01 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,TenderDocument,"2,360",Nil,Nil,No,Gaddamukti work of service road of Ata Dy. km 4.200 To 7.650,Gaddamukti work of service road of Ata Dy. km 4.200 To 7.650,Please refer Tender documents. ,NA ,"10,06,000",Civil Works,NA ,Tender,90.0,20.0,Gaddamukti work of service road of Ata Dy. km 4.2,285001.0,NA ,NA ,NA ,"E.E. B.C.D.- 1, ORAI",No ,No,"E.E. B.C.D.- 1, ORAI","E.E. B.C.D.- 1, ORAI","20,120",No,percentage,2.0%,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||BCD-I, orai","N-21/BCD-1/1919, Date 16-09-2025",2025_UPIDC_1076544_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,25-Sep-2025 11:00 AM,30-Sep-2025 01:00 PM,25-Sep-2025 11:00 AM,30-Sep-2025 11:00 AM,NA ,NA ,25-Sep-2025 11:00 AM,30-Sep-2025 11:00 AM,30-Sep-2025 05:50 PM,AOC
,,,,,,,,,,,,,,,,2,5573494,M/S RAJVANSH CONTRACTIONS,29-Sep-2025 09:57 PM,Rejected-Finance,L3,17-Oct-2025 03:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5573326,M/S SATYAM ASSOCIATES,30-Sep-2025 10:57 AM,Rejected-Finance,L2,17-Oct-2025 03:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
