Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
04-Aug-2025,"INR 2,204,100.07",60.0,VIKAS KUMAR,04-Aug-2025 05:41 PM,1044_15.pdf (783.00 KB),AOC,Technical,UNDER EVALUATION,VIKAS KUMAR,30-May-2025 11:34 AM,,Committee,Internal,Committee,VIKAS KUMAR,30-May-2025 11:57 AM,30-May-2025 04:00 PM,techsummary_1861162.pdf (487.46 KB),Committee,Internal,Committee,BHARAM PAL SINGH,07-Jul-2025 12:10 PM,finsummary_1861162.pdf (162.93 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,07-Jul-2025 12:05 PM,,BOQ Comparative Chart,1.0,5172500.0,RIVER EDGE CONSTRUCTION,INR,"2,204,100.07",1.0,5172359.0,M/S A S ASSOCIATES,06-May-2025 04:09 PM,Rejected-Finance,L3,07-Jul-2025 12:10 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1028281_15,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,"Providing and laying interlocking tiles work subhas home to primary school,yashpal home to pankaj home and other gali in village -parohi YEA(including construction of drain )WC-06",AOC,860.0,Nil,Nil,No,"53,500",No,fixed,,Nil,Nil,1.0,Corrigendum,Date,,1.0,SBI Bank,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,17-Apr-2025 06:55 PM,08-May-2025 11:00 AM,17-Apr-2025 06:55 PM,06-May-2025 05:00 PM,NA ,NA ,17-Apr-2025 06:55 PM,06-May-2025 05:00 PM,30-May-2025 04:00 PM,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,2025_YEIDA_1028281_15,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"Providing and laying interlocking tiles work subhas home to primary school,yashpal home to pankaj home and other gali in village -parohi YEA(including construction of drain )WC-06","Providing and laying interlocking tiles work subhas home to primary school,yashpal home to pankaj home and other gali in village -parohi YEA(including construction of drain )WC-06",Please refer Tender documents. ,NA ,"26,51,070",Civil Works,NA ,Tender,90.0,60.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5172465.0,M/s Bhanwar Singh,06-May-2025 04:21 PM,Rejected-Finance,L2,07-Jul-2025 12:10 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5172500.0,RIVER EDGE CONSTRUCTION,06-May-2025 04:29 PM,Accepted-AOC,L1,04-Aug-2025 05:41 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,AOC
