Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
18-Oct-2025,"INR 105,076",20.0,RAJNEESH KUMAR,18-Oct-2025 02:43 PM,JIWANA.pdf (802.00 KB),WORK DONE,1.0,5573471.0,RANA BUILDERS,INR,"105,076","U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",2025_UPIDC_1077126_9,01/E.E./2025-26,Silt Clearance of Jiwana Dy. From Km 0.000 to Km. 5.230 and Minor Soop Form Km 0.000 to KM. 0.070 For Year 2025-26,1,5573221,M/S BHOOP SINGH TRADERS,30-Sep-2025 06:56 PM,Rejected-Finance,REJECT,18-Oct-2025 02:41 PM,Finance,Bid opening summary,RAJNEESH KUMAR,18-Oct-2025 12:42 PM,,BOQ Comparative Chart,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,04-Oct-2025 04:16 PM,06-Oct-2025 02:00 PM,techsummary_1968382.pdf (418.39 KB),Technical,Bid opening summary,RAJNEESH KUMAR,04-Oct-2025 03:03 PM,technical_1968382.pdf,"EX.EN. BARAUT, EX.EN. GHAZIABAD, EX.EN. MUZAFFARANAGAR",Internal,"EX.EN. BARAUT, EX.EN. GHAZIABAD, EX.EN. MUZAFFARANAGAR",RAJNEESH KUMAR,18-Oct-2025 02:41 PM,finsummary_1968382.pdf (801.90 KB),AOC,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,194",Nil,Nil,No,Silt Clearance of Jiwana Dy. From Km 0.000 to Km. 5.230 and Minor Soop Form Km 0.000 to KM. 0.070 For Year 2025-26,Silt Clearance of Jiwana Dy. From Km 0.000 to Km. 5.230 and Minor Soop Form Km 0.000 to KM. 0.070 For Year 2025-26,Please refer Tender documents. ,N/A ,"1,19,000",Civil Works - Canal,N/A ,Tender,90.0,20.0,BARAUT,250611.0,NA ,NA ,NA ,"OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT",No ,No,1.0,SBI Bank,"Executive Engineer, Irrigation Division, Baraut Ba","OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT (BAGHPAT)","U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",01/E.E./2025-26,2025_UPIDC_1077126_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,26-Sep-2025 10:30 AM,03-Oct-2025 01:00 PM,26-Sep-2025 10:30 AM,03-Oct-2025 11:00 AM,NA ,NA ,26-Sep-2025 10:30 AM,03-Oct-2025 11:00 AM,06-Oct-2025 02:00 PM,"2,400",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,5573471,RANA BUILDERS,30-Sep-2025 08:40 PM,Accepted-AOC,WORK START,18-Oct-2025 02:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
