S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,Executive EngineerJ.D.B.C Jhansi,Executive EngineerJ.D.B.C Jhansi,Bed and berm scrapping of Pahuj main canal from km 0.00 to 10.00 km Lot03,Bed and berm scrapping of Pahuj main canal from km 0.00 to 10.00 km Lot03,Please refer Tender documents. ,NA ,"4,50,000",Civil Works,NA ,Tender,90.0,15.0,jhansi,284001.0,NA ,NA ,NA ,E.E. J.D.B.C Jhansi,No ,No,"9,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",02/EE/2025-26,2025_UPIDC_1073501_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,15-Sep-2025 10:00 AM,23-Sep-2025 03:30 PM,15-Sep-2025 10:00 AM,23-Sep-2025 03:00 PM,NA ,NA ,15-Sep-2025 10:00 AM,23-Sep-2025 03:00 PM,29-Sep-2025 11:30 AM,795.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,AOC,Finance,Bid No 5546347 5546746 5551515 and 5554185 Admitted,Brajesh kumar Porwal,18-Oct-2025 12:22 PM,finance_1959874.pdf,BOQ Comparative Chart,Brajesh kumar Porwal,Internal,Pankaj Singh,Brajesh kumar Porwal,29-Sep-2025 11:00 AM,29-Sep-2025 11:30 AM,techsummary_1959874.pdf (7137.36 KB),Technical,Bid No 5546347 5546746 5551515 and 5554185 Admitted,Brajesh kumar Porwal,27-Sep-2025 05:12 PM,technical_1959874.pdf,Brajesh kumar Porwal,Internal,Pakaj singh,Brajesh kumar Porwal,18-Oct-2025 01:52 PM,finsummary_1959874.pdf (10238.47 KB),18-Oct-2025,"INR 291,434.27",15.0,Brajesh kumar Porwal,18-Oct-2025 04:46 PM,AOC03.pdf (261.00 KB),Ag No 03/EE/2025-26,1,5554185,M/S HARDIK ENTERPRISES,23-Sep-2025 12:28 PM,Rejected-Finance,L3,18-Oct-2025 01:52 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",2025_UPIDC_1073501_3,02/EE/2025-26,Bed and berm scrapping of Pahuj main canal from km 0.00 to 10.00 km Lot03,1.0,5546746.0,M/S SHRI BABA CONSTRUCTION,INR,"291,434.27",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5546347,ms manoj kumar thekedar,19-Sep-2025 05:59 PM,Rejected-Finance,L4,18-Oct-2025 01:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5546746,M/S SHRI BABA CONSTRUCTION,20-Sep-2025 05:12 PM,Accepted-AOC,L1,18-Oct-2025 04:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5551515,SHRI SAI ASSOCIATES,23-Sep-2025 12:18 PM,Rejected-Finance,L2,18-Oct-2025 01:52 PM,,,,,,,,,,AOC
