Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Painting and tiles work in Room no- 106 and 107 at First floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow. (Lot No.09)","Painting and tiles work in Room no- 106 and 107 at First floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow. (Lot No.09)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,canal colony cantt Road,226001.0,NA ,NA ,NA ,canal colony,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,1.0,SBI Bank,590.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",01/AEIV/2025-26,2025_UPIDC_1046287_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Assistant Engineer IV,ldsc Lucknow,"3,320",No,fixed,,Nil,Nil,06-Jun-2025 12:00 PM,12-Jun-2025 03:00 PM,06-Jun-2025 12:00 PM,12-Jun-2025 12:00 PM,06-Jun-2025 12:00 PM ,12-Jun-2025 12:00 PM ,06-Jun-2025 12:00 PM,12-Jun-2025 12:00 PM,23-Jun-2025 01:00 PM,AOC,D N Maurya AEIV,Internal,D K Singh AEV,deena nath maurya,21-Jun-2025 05:20 PM,23-Jun-2025 01:00 PM,techsummary_1900072.pdf (564.77 KB),Finance,Boq Summary,deena nath maurya,23-Jun-2025 03:09 PM,finance_1900072.pdf,BOQ Comparative Chart,Deena Nath Maurya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Jun-2025 10:57 AM,finsummary_1900072.pdf (914.43 KB),Technical,Summary,deena nath maurya,21-Jun-2025 03:11 PM,technical_1900072.pdf,1.0,5246952.0,M/S Divyansh Traders,INR,"159,927.57","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1046287_9,01/AEIV/2025-26,"Painting and tiles work in Room no- 106 and 107 at First floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow. (Lot No.09)",1,5246952,M/S Divyansh Traders,12-Jun-2025 10:34 AM,Accepted-AOC,L1,21-Oct-2025 02:18 PM,01-Jul-2025,"INR 159,927.57",30.0,deena nath maurya,21-Oct-2025 02:18 PM,agno09.pdf (381.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5246891,M/s Santosh Kumar Shrivastava,12-Jun-2025 09:50 AM,Rejected-AOC,L2,21-Oct-2025 02:18 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5246482,SHREE ENGINEERS,12-Jun-2025 12:05 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Jun-2025 03:11 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5241065,UNIVERSAL ENTERPRISES,10-Jun-2025 10:14 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Jun-2025 03:11 PM,,,,,,,,AOC
